,lr,seed,model,split,device,epochs,min_lr,dataset,emb_dim,pooling,drop_out,max_time,tracking,drop_feat,batch_size,k_wl_turbo,num_layers,config_file,cross_val_id,do_drop_feat,lr_scheduler,node_encoder,use_tracking,virtual_node,cross_val_run,k_wl_set_based,num_mlp_layers,transform_k_wl,add_node_degree,sequential_k_wl,cross_validation,use_node_encoder,use_virtual_node,add_num_triangles,k_wl_pool_function,lr_schedule_patience,connected_k_wl_last_k,k_wl_compute_attributes,k_wl_separate_embedding,lr_scheduler_decay_rate,lr_scheduler_decay_steps,k_wl_turbo_max_group_size,filter_data_max_graph_size,Train/BatchLoss,Val/rocauc (ogb),Test/rocauc (ogb),_step,_runtime,Test/Loss,LearningRate,Epoch,Val/Loss,Train/Loss,_timestamp,Final/Train/Loss,Final/Test/rocauc (ogb),BestTest/Val/rocauc (ogb),_wandb,Final/Val/Loss,Final/Test/Loss,BestTest/Val/Loss,BestTest/Test/Loss,Final/Val/rocauc (ogb),BestTest/Test/rocauc (ogb),Val/accuracy,Final/Val/accuracy,Final/Test/accuracy,BestTest/Test/accuracy,Test/accuracy,BestTest/Val/accuracy
1406,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,16,0,9,,cffd93a6-0ff9-4e08-a28e-4fd7e1155e57,False,ReduceLROnPlateau,1,True,0,3,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.44272226095199585,,,4100.0,42.44595217704773,0.5787066272155723,0.001,100.0,0.5514991392129622,0.6166851716729167,1706036775.6758113,0.6347473854181535,,,{'runtime': 41},0.5419156393914852,0.5966724927101902,1.9979612446805963,1.9979612446805963,,,0.7232704402515723,0.7672955974842768,0.6834170854271356,0.7035175879396985,0.6984924623115578,0.7547169811320755
1407,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,16,0,9,,cffd93a6-0ff9-4e08-a28e-4fd7e1155e57,False,ReduceLROnPlateau,1,True,0,2,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.4844170808792114,,,4100.0,42.44143581390381,6.190567852264673,0.001,100.0,6.006963079455514,0.5851633589843224,1706036728.0041158,0.7040037421223512,,,{'runtime': 41},0.5966604779351432,0.7054426762925919,0.6263048637588069,0.6263048637588069,,,0.6226415094339622,0.7044025157232704,0.7185929648241206,0.7286432160804021,0.6733668341708543,0.660377358490566
1408,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,16,0,9,,cffd93a6-0ff9-4e08-a28e-4fd7e1155e57,False,ReduceLROnPlateau,1,True,0,1,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.328574001789093,,,4100.0,42.26168608665466,0.6151420572894303,0.001,100.0,0.625753863802496,0.5881729154003825,1706036680.145424,0.8587646783332465,,,{'runtime': 41},0.5851890744653138,0.5982254701643134,0.6181911035153851,0.6181911035153851,,,0.6792452830188679,0.710691823899371,0.6532663316582915,0.7386934673366834,0.7336683417085427,0.6918238993710691
1409,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,16,0,9,,cffd93a6-0ff9-4e08-a28e-4fd7e1155e57,False,ReduceLROnPlateau,1,True,0,0,1,1,0,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.4424348771572113,,,4100.0,42.58845281600952,0.5344283832377524,0.001,100.0,0.5648869658416172,0.6187823204598083,1706036632.8695288,0.6924644592787405,,,{'runtime': 42},0.570102630171386,0.5579747512711951,0.8725134426692747,0.8725134426692747,,,0.6918238993710691,0.7421383647798742,0.7185929648241206,0.7437185929648241,0.7185929648241206,0.6855345911949685
1410,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,16,0,9,,985fafa4-0578-4b70-803d-1bd60adccc48,False,ReduceLROnPlateau,1,True,0,4,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.35118600726127625,,,4100.0,146.57195258140564,0.5229041941800908,0.0001,100.0,0.5254087605566349,0.5379579337226186,1706036584.2044146,0.5274256479030118,,,{'runtime': 146},0.5313389207582054,0.5246174925535767,0.5472552873803385,0.5472552873803385,,,0.7044025157232704,0.710691823899371,0.7185929648241206,0.7487437185929648,0.7336683417085427,0.6855345911949685
1411,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,16,0,9,,985fafa4-0578-4b70-803d-1bd60adccc48,False,ReduceLROnPlateau,1,True,0,3,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4404036104679108,,,4100.0,151.48163890838623,0.5557388372756727,0.0001,100.0,0.5721497951813463,0.5281157765455754,1706036430.8364818,0.5262287778540464,,,{'runtime': 150},0.5438539651954699,0.5374661929643334,0.5466307356672467,0.5466307356672467,,,0.7169811320754716,0.7547169811320755,0.6884422110552764,0.7135678391959799,0.6834170854271356,0.7295597484276729
1412,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,16,0,9,,985fafa4-0578-4b70-803d-1bd60adccc48,False,ReduceLROnPlateau,1,True,0,2,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.324024498462677,,,4100.0,148.3934621810913,0.5505846960460721,0.0001,100.0,0.5497030345898755,0.5113708515152289,1706036273.7473931,0.51775314553778,,,{'runtime': 147},0.547247329972825,0.5550120871270722,0.576238750286822,0.576238750286822,,,0.6792452830188679,0.6981132075471698,0.7185929648241206,0.7286432160804021,0.7236180904522613,0.6540880503144654
1413,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,16,0,9,,985fafa4-0578-4b70-803d-1bd60adccc48,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.5757743716239929,,,4100.0,143.02563977241516,0.5178665309096101,0.0001,100.0,0.530608910059779,0.5327035411024542,1706036118.0727808,0.5478406141170513,,,{'runtime': 142},0.5371361134936975,0.5173688469520167,0.5559825698534647,0.5559825698534647,,,0.6981132075471698,0.7232704402515723,0.7386934673366834,0.7437185929648241,0.7185929648241206,0.6792452830188679
1414,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.0,12,1,0,16,0,9,,985fafa4-0578-4b70-803d-1bd60adccc48,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.6479799151420593,,,4100.0,142.57731819152832,0.4951792823609395,0.0001,100.0,0.5289791522535888,0.559502723635551,1706035969.272894,0.5762032507729007,,,{'runtime': 142},0.5165386653546268,0.47701147962455176,0.5165386653546268,0.5165386653546268,,,0.7295597484276729,0.7295597484276729,0.7688442211055276,0.7688442211055276,0.7386934673366834,0.7295597484276729
1415,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,4,0,3,,825b39e5-e237-4670-a2ca-4ba215f6f5ae,False,ReduceLROnPlateau,1,True,0,4,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.2271677553653717,,,16100.0,264.89342045783997,0.5284691957672637,0.001,100.0,0.4854937731844824,0.47402372591921527,1706035820.5339866,0.4805231397521907,,,{'runtime': 264},0.48592196939126503,0.5108284917309056,0.5016138299643619,0.5016138299643619,,,0.7358490566037735,0.7672955974842768,0.7336683417085427,0.7738693467336684,0.7386934673366834,0.7358490566037735
1416,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,4,0,3,,825b39e5-e237-4670-a2ca-4ba215f6f5ae,False,ReduceLROnPlateau,1,True,0,3,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.3298402428627014,,,16100.0,268.0848169326782,0.5117580796306457,0.001,100.0,0.6197025951162074,0.4841695770294315,1706035549.352491,0.4836693033576012,,,{'runtime': 267},0.5701372671708371,0.5438592754416729,0.5479550310088404,0.5479550310088404,,,0.7358490566037735,0.7861635220125787,0.7236180904522613,0.7487437185929648,0.7236180904522613,0.7735849056603774
1417,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,4,0,3,,825b39e5-e237-4670-a2ca-4ba215f6f5ae,False,ReduceLROnPlateau,1,True,0,2,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.3056548535823822,,,16100.0,266.4463186264038,0.6072526096399106,0.001,100.0,0.5380148366562225,0.47491685452879784,1706035274.9412606,0.4950099281009088,,,{'runtime': 265},0.5411455173912288,0.5942942437215067,0.5308230804197444,0.5308230804197444,,,0.7044025157232704,0.7547169811320755,0.7286432160804021,0.7638190954773869,0.7185929648241206,0.7358490566037735
1418,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,4,0,3,,825b39e5-e237-4670-a2ca-4ba215f6f5ae,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.4555874466896057,,,16100.0,265.0046784877777,0.545102788725091,0.001,100.0,0.5058063223676862,0.48610768661043113,1706034999.6612256,0.5462321759578203,,,{'runtime': 264},0.4971910760087787,0.5259313306317257,0.5031285889493594,0.5031285889493594,,,0.7044025157232704,0.779874213836478,0.7286432160804021,0.7437185929648241,0.7185929648241206,0.7610062893081762
1419,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,4,0,3,,825b39e5-e237-4670-a2ca-4ba215f6f5ae,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.35050448775291443,,,16100.0,264.79664373397827,0.4524526844671623,0.001,100.0,0.5817330710168155,0.4865388436050251,1706034728.5793138,0.5800093750594926,,,{'runtime': 264},0.5536761167664198,0.4657928985566949,0.5643127346938511,0.5643127346938511,,,0.6918238993710691,0.7358490566037735,0.7939698492462312,0.8040201005025126,0.7788944723618091,0.7044025157232704
1420,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,20,1,6,,f75ed0ef-a3f7-4cca-a58e-e6da76d3b40e,False,ReduceLROnPlateau,1,True,0,4,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4693899154663086,,,3300.0,32.70588207244873,0.4776155571242673,0.0001,100.0,0.4583320122844768,0.4678379104802601,1706034457.824374,0.4618202758993849,,,{'runtime': 32},0.46008443794910264,0.47410241158763367,0.5002089618886791,0.5002089618886791,,,0.7672955974842768,0.7924528301886793,0.7537688442211056,0.7788944723618091,0.7587939698492462,0.7484276729559748
1421,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,20,1,6,,f75ed0ef-a3f7-4cca-a58e-e6da76d3b40e,False,ReduceLROnPlateau,1,True,0,3,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4641055166721344,,,3300.0,32.899808168411255,0.4748740061443655,0.0001,100.0,0.5207417474227881,0.4579377737725416,1706034418.0673742,0.5024777573291037,,,{'runtime': 32},0.5339221485755729,0.49010877213885434,0.5308076829280494,0.5308076829280494,,,0.7924528301886793,0.8176100628930818,0.7638190954773869,0.7688442211055276,0.7487437185929648,0.779874213836478
1422,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,20,1,6,,f75ed0ef-a3f7-4cca-a58e-e6da76d3b40e,False,ReduceLROnPlateau,1,True,0,2,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.3969954550266266,,,3300.0,34.88939619064331,0.5496350769421563,0.0001,100.0,0.4911557177327714,0.4253789738614731,1706034378.0773551,0.4636042317066073,,,{'runtime': 32},0.4888264225713862,0.5503372873493175,0.49022503956308905,0.49022503956308905,,,0.7421383647798742,0.7547169811320755,0.7386934673366834,0.7688442211055276,0.7437185929648241,0.7295597484276729
1423,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,20,1,6,,f75ed0ef-a3f7-4cca-a58e-e6da76d3b40e,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4552966356277466,,,3300.0,32.870848655700684,0.4953061778042185,0.0001,100.0,0.4802952766793329,0.4414915832979926,1706034336.1020136,0.5248974186125968,,,{'runtime': 32},0.4934717099996483,0.509318871414242,0.520571787027443,0.520571787027443,,,0.7295597484276729,0.7610062893081762,0.7085427135678392,0.7386934673366834,0.6984924623115578,0.7421383647798742
1424,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,20,1,6,,f75ed0ef-a3f7-4cca-a58e-e6da76d3b40e,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.5664619207382202,,,3300.0,34.231786489486694,0.4050930067522442,0.0001,100.0,0.5161700499882488,0.4523732139025362,1706034296.4700415,0.4807750451901116,,,{'runtime': 32},0.502769225048569,0.4201635087854299,0.5091997879856037,0.5091997879856037,,,0.710691823899371,0.7358490566037735,0.7788944723618091,0.8291457286432161,0.7839195979899497,0.7295597484276729
1425,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,1,4,,719dfa2e-9068-4435-a993-06d05070edc3,False,ReduceLROnPlateau,1,True,0,4,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4613034427165985,,,3300.0,27.281693935394287,0.5068176304874707,0.0001,100.0,0.48894960287981815,0.4998353193733012,1706034249.336283,0.5100493386247689,,,{'runtime': 26},0.4958236060052548,0.5152198208037333,0.5295375173196852,0.5295375173196852,,,0.7295597484276729,0.7484276729559748,0.7437185929648241,0.7487437185929648,0.7236180904522613,0.7169811320754716
1426,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,1,4,,719dfa2e-9068-4435-a993-06d05070edc3,False,ReduceLROnPlateau,1,True,0,3,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.5541975498199463,,,3300.0,27.259047985076904,0.5127178822929536,0.0001,100.0,0.5451146356714597,0.4883135052683959,1706034215.772262,0.4983067819877851,,,{'runtime': 26},0.5495273931971136,0.5290553806415156,0.53841795261551,0.53841795261551,,,0.7735849056603774,0.779874213836478,0.6984924623115578,0.7336683417085427,0.7185929648241206,0.7421383647798742
1427,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,1,4,,719dfa2e-9068-4435-a993-06d05070edc3,False,ReduceLROnPlateau,1,True,0,2,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4695846140384674,,,3300.0,27.367989778518677,0.5760163610904061,0.0001,100.0,0.5194025062165171,0.4639482231909952,1706034182.3284528,0.5737211896708019,,,{'runtime': 26},0.5822488500637079,0.5990700020861985,0.5314245235245183,0.5314245235245183,,,0.7169811320754716,0.7610062893081762,0.7085427135678392,0.7386934673366834,0.7286432160804021,0.7484276729559748
1428,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,1,4,,719dfa2e-9068-4435-a993-06d05070edc3,False,ReduceLROnPlateau,1,True,0,1,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.3150343894958496,,,3300.0,27.279650688171387,0.5037936893240291,0.0001,100.0,0.5313048175295944,0.4862296515871365,1706034148.6209848,0.4889689093473189,,,{'runtime': 26},0.5198197301078893,0.5053808001717132,0.5425600184584564,0.5425600184584564,,,0.710691823899371,0.7484276729559748,0.7386934673366834,0.7738693467336684,0.7437185929648241,0.7358490566037735
1429,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,mean,0.5,12,1,0,20,1,4,,719dfa2e-9068-4435-a993-06d05070edc3,False,ReduceLROnPlateau,1,True,0,0,1,1,1,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.32973065972328186,,,3300.0,27.898001194000244,0.4420362159834435,0.0001,100.0,0.5030174652735392,0.5294835955184829,1706034115.6979582,0.5938269738866991,,,{'runtime': 27},0.5408341401028183,0.5173261027839315,0.4969812766560968,0.4969812766560968,,,0.7484276729559748,0.7672955974842768,0.7587939698492462,0.7889447236180904,0.7738693467336684,0.7484276729559748
1430,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,sum,0.5,12,1,0,8,0,9,,2e17e6b3-5e9d-47e8-a9d2-76bfeea1da18,False,ReduceLROnPlateau,1,True,0,4,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.45327967405319214,,,8100.0,396.62087082862854,0.505717093920588,0.0001,100.0,0.49308966090844114,0.53903763290483,1706034081.6015728,0.5326280821827138,,,{'runtime': 396},0.5013899132140778,0.5122741911579017,0.49308966090844114,0.49308966090844114,,,0.7421383647798742,0.7735849056603774,0.7236180904522613,0.7839195979899497,0.7839195979899497,0.7421383647798742
1431,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,sum,0.5,12,1,0,8,0,9,,2e17e6b3-5e9d-47e8-a9d2-76bfeea1da18,False,ReduceLROnPlateau,1,True,0,3,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.4112364947795868,,,8100.0,405.26862382888794,0.504886048223505,0.0001,100.0,0.5465185779070704,0.5200375547416531,1706033677.259317,0.5318522490677788,,,{'runtime': 404},0.5253902473164804,0.5196516636628002,0.5157457655705746,0.5157457655705746,,,0.7672955974842768,0.779874213836478,0.7286432160804021,0.7487437185929648,0.7236180904522613,0.7610062893081762
1432,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,sum,0.5,12,1,0,8,0,9,,2e17e6b3-5e9d-47e8-a9d2-76bfeea1da18,False,ReduceLROnPlateau,1,True,0,2,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.4397755563259125,,,8100.0,397.7613022327423,0.5656252317692168,0.0001,100.0,0.5199938472711815,0.5106562756258866,1706033262.8867483,0.4977190522564616,,,{'runtime': 397},0.5255396302391149,0.5480428598633963,0.5283369268261412,0.5283369268261412,,,0.7169811320754716,0.7358490566037735,0.7236180904522613,0.7638190954773869,0.7185929648241206,0.7295597484276729
1433,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,sum,0.5,12,1,0,8,0,9,,2e17e6b3-5e9d-47e8-a9d2-76bfeea1da18,False,ReduceLROnPlateau,1,True,0,1,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.41421446204185486,,,8100.0,391.2821662425995,0.5363324301027174,0.0001,100.0,0.4863281010081933,0.5103137290403014,1706032857.6003523,0.5270110488311625,,,{'runtime': 390},0.4972003454682212,0.5203397579528578,0.5453854855501427,0.5453854855501427,,,0.7295597484276729,0.7735849056603774,0.7286432160804021,0.7386934673366834,0.7185929648241206,0.710691823899371
1434,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,32,sum,0.5,12,1,0,8,0,9,,2e17e6b3-5e9d-47e8-a9d2-76bfeea1da18,False,ReduceLROnPlateau,1,True,0,0,1,1,3,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.5822122097015381,,,8100.0,392.2945640087128,0.4379724175786253,0.0001,100.0,0.5198231069546826,0.5303191036266219,1706032459.871605,0.5774487072023852,,,{'runtime': 391},0.5153688102398278,0.4682529880173842,0.5202552267590409,0.5202552267590409,,,0.7044025157232704,0.7295597484276729,0.7537688442211056,0.7889447236180904,0.7688442211055276,0.6855345911949685
1435,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,16,0,9,,582b412d-112e-42bd-bd0e-ce3068f8c82e,False,ReduceLROnPlateau,1,True,0,4,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.7464367151260376,,,4100.0,59.35016083717346,0.4957595392687237,0.001,100.0,0.47386027169677447,0.5097822197552385,1706032057.5124269,0.5037869436426969,,,{'runtime': 58},0.5344725045018226,0.609557805947922,0.4908303723395246,0.4908303723395246,,,0.7547169811320755,0.7672955974842768,0.7035175879396985,0.7638190954773869,0.7386934673366834,0.7610062893081762
1436,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,16,0,9,,582b412d-112e-42bd-bd0e-ce3068f8c82e,False,ReduceLROnPlateau,1,True,0,3,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.7945353984832764,,,4100.0,59.57527184486389,0.508201819867944,0.001,100.0,0.5249214371045431,0.5248834459011831,1706031991.809893,0.5073222497413898,,,{'runtime': 59},0.5285669806993233,0.5213227766243058,0.5168593207245353,0.5168593207245353,,,0.7610062893081762,0.7861635220125787,0.7537688442211056,0.7688442211055276,0.7336683417085427,0.7672955974842768
1437,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,16,0,9,,582b412d-112e-42bd-bd0e-ce3068f8c82e,False,ReduceLROnPlateau,1,True,0,2,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.555345356464386,,,4100.0,59.171093225479126,0.5594061175782477,0.001,100.0,0.5296978770561938,0.4884815744845471,1706031925.427591,0.5238132107781018,,,{'runtime': 58},0.5313013098524801,0.5514095147051404,0.5230986191041814,0.5230986191041814,,,0.7169811320754716,0.7547169811320755,0.7537688442211056,0.7587939698492462,0.7386934673366834,0.7232704402515723
1438,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,16,0,9,,582b412d-112e-42bd-bd0e-ce3068f8c82e,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4590488374233246,,,4100.0,59.18643355369568,0.5291713861065295,0.001,100.0,0.5404683636419428,0.5154207086301522,1706031859.506883,0.49857271053948,,,{'runtime': 58},0.49693845596703345,0.5078997363397224,0.5324199964415353,0.5324199964415353,,,0.6918238993710691,0.7672955974842768,0.7487437185929648,0.7487437185929648,0.7286432160804021,0.7421383647798742
1439,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,16,sum,0.5,12,1,0,16,0,9,,582b412d-112e-42bd-bd0e-ce3068f8c82e,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.4671434760093689,,,4100.0,59.449475049972534,0.45759407434631233,0.001,100.0,0.559673361808249,0.5025040454999032,1706031785.950789,0.5992245870324138,,,{'runtime': 58},0.5416777197669886,0.5030634007861267,0.536157765103586,0.536157765103586,,,0.6981132075471698,0.7547169811320755,0.7236180904522613,0.7889447236180904,0.7889447236180904,0.7295597484276729
1440,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,20,1,4,,b8dbf17e-015a-4f0e-9bdf-178b023daa2d,False,ReduceLROnPlateau,1,True,0,4,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.5468916893005371,,,3300.0,31.93022894859314,0.5296162846100391,0.0001,100.0,0.5321620980148796,0.5365885985682377,1706031719.342778,0.5480023308607478,,,{'runtime': 31},0.5373303073007356,0.5374618061822862,0.5459656475475,0.5459656475475,,,0.7044025157232704,0.7232704402515723,0.6984924623115578,0.7185929648241206,0.7035175879396985,0.710691823899371
1441,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,20,1,4,,b8dbf17e-015a-4f0e-9bdf-178b023daa2d,False,ReduceLROnPlateau,1,True,0,3,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.5754830837249756,,,3300.0,31.5260488986969,0.5442859847940992,0.0001,100.0,0.5489106393835079,0.5337900046644539,1706031681.3165069,0.5228285492400764,,,{'runtime': 30},0.5474959872428726,0.5448358972467969,0.547287810336119,0.547287810336119,,,0.7547169811320755,0.7610062893081762,0.7035175879396985,0.7185929648241206,0.7035175879396985,0.7232704402515723
1442,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,20,1,4,,b8dbf17e-015a-4f0e-9bdf-178b023daa2d,False,ReduceLROnPlateau,1,True,0,2,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.6933677792549133,,,3300.0,31.51979947090149,0.5745352177164662,0.0001,100.0,0.539790634089296,0.5234878683538646,1706031642.4671075,0.5480539932333189,,,{'runtime': 31},0.5619443962409062,0.566311879373675,0.5741248411952324,0.5741248411952324,,,0.6981132075471698,0.7295597484276729,0.7185929648241206,0.7386934673366834,0.7336683417085427,0.6981132075471698
1443,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,20,1,4,,b8dbf17e-015a-4f0e-9bdf-178b023daa2d,False,ReduceLROnPlateau,1,True,0,1,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.7266750931739807,,,3300.0,31.41892385482788,0.5236623607688213,0.0001,100.0,0.5371393325193873,0.5372520505821443,1706031604.8078878,0.5348673246123574,,,{'runtime': 30},0.5354455919385707,0.5184226289166877,0.547971729212587,0.547971729212587,,,0.7295597484276729,0.7358490566037735,0.7286432160804021,0.7487437185929648,0.7085427135678392,0.7295597484276729
1444,0.0001,42,GIN,0,0,100,1e-05,IMDB-BINARY,8,sum,0.0,12,1,0,20,1,4,,b8dbf17e-015a-4f0e-9bdf-178b023daa2d,False,ReduceLROnPlateau,1,True,0,0,1,1,2,1,1,5,True,False,0,mode,10000,0,1,0,0.5,50,-1,70,0.6882032155990601,,,3300.0,31.798821449279785,0.4851410462329136,0.0001,100.0,0.5427405170674594,0.5691709518432617,1706031567.5655603,0.5621667504310608,,,{'runtime': 31},0.530981645269214,0.46769312847798794,0.5349237146617482,0.5349237146617482,,,0.7232704402515723,0.7421383647798742,0.7788944723618091,0.7839195979899497,0.7688442211055276,0.7295597484276729
1445,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,8,0,3,,43dfd3dc-9e04-411c-81a9-b482258749b4,False,ReduceLROnPlateau,1,True,0,4,1,1,0,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.7237126231193542,,,8100.0,38.99250340461731,0.49808663938512754,0.001,100.0,0.4625806478584338,0.5031384737887726,1706031528.2692814,0.5220801957348671,,,{'runtime': 38},0.4809002403943044,0.5431762005216513,0.4742474934589938,0.4742474934589938,,,0.7547169811320755,0.7861635220125787,0.7085427135678392,0.7587939698492462,0.7286432160804021,0.710691823899371
1446,0.001,42,GIN,0,0,100,1e-05,IMDB-BINARY,64,sum,0.5,12,1,0,8,0,3,,43dfd3dc-9e04-411c-81a9-b482258749b4,False,ReduceLROnPlateau,1,True,0,3,1,1,0,1,1,5,True,False,0,mode,10000,1,1,0,0.5,50,-1,70,0.1937543749809265,,,8100.0,39.12792420387268,0.4676833778769527,0.001,100.0,0.5445062229468388,0.49750977623799,1706031482.8026202,0.5158730098820031,,,{'runtime': 38},0.5170890467721712,0.49636593176491894,0.5640879970676494,0.5640879970676494,,,0.7421383647798742,0.7924528301886793,0.7437185929648241,0.7537688442211056,0.7085427135678392,0.7547169811320755
