"Name","best_test_acc","best_val_acc","architecture","State","Notes","User","Tags","Created","Runtime","Sweep","cross_split_i","cross_valid_id","dataset","random_seed_set","best_val_loss","epoch","test_acc (Max)","val_acc (Max)","val_loss (Min)"
"azure-dust-830","0.6767676767676768","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T11:54:54.000Z","534","","2","780445a5-e597-41f0-84d8-e5ce2522554b","IMDB-BINARY","true","0.46331867207302135","100","0.7272727272727273","0.7191011235955056","0.46331867207302135"
"scarlet-capybara-829","0.6363636363636364","0.6629213483146067","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T11:45:53.000Z","539","","1","780445a5-e597-41f0-84d8-e5ce2522554b","IMDB-BINARY","true","0.5113230608822255","100","0.6767676767676768","0.7303370786516854","0.5113230608822255"
"ruby-snowball-828","0.7575757575757576","0.6629213483146067","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T11:37:04.000Z","527","","0","780445a5-e597-41f0-84d8-e5ce2522554b","IMDB-BINARY","true","0.5449868641542585","100","0.8383838383838383","0.6966292134831461","0.5449868641542585"
"treasured-voice-827","0.8181818181818182","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T11:28:04.000Z","538","","9","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.52714125493939","100","0.8484848484848485","0.7415730337078652","0.52714125493939"
"giddy-waterfall-826","0.6767676767676768","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T11:18:48.000Z","553","","8","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.5036433948559708","100","0.7272727272727273","0.7528089887640449","0.5036433948559708"
"stilted-bird-825","0.7070707070707071","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T11:09:27.000Z","559","","7","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.48690240570668425","100","0.7575757575757576","0.797752808988764","0.48690240570668425"
"chocolate-valley-824","0.7474747474747475","0.8202247191011236","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T11:00:27.000Z","537","","6","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.4684055842710345","100","0.7676767676767676","0.8426966292134831","0.4684055842710345"
"expert-breeze-823","0.7575757575757576","0.6179775280898876","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T10:51:22.000Z","542","","5","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.5046350313036629","100","0.8080808080808081","0.6966292134831461","0.5046350313036629"
"fast-elevator-822","0.6363636363636364","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T10:42:20.000Z","540","","4","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.5234516872448868","100","0.696969696969697","0.7528089887640449","0.5234516872448868"
"skilled-wood-821","0.7474747474747475","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T10:33:09.000Z","548","","3","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.5148417333538613","100","0.7878787878787878","0.7415730337078652","0.5148417333538613"
"apricot-pond-820","0.6767676767676768","0.7191011235955056","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T10:23:48.000Z","558","","2","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.4612305807263664","100","0.7272727272727273","0.7191011235955056","0.4612305807263664"
"leafy-wind-819","0.6363636363636364","0.6853932584269663","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T10:14:33.000Z","552","","1","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.5212554770908998","100","0.6868686868686869","0.7415730337078652","0.5212554770908998"
"gallant-fire-818","0.7878787878787878","0.6404494382022472","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T10:05:32.000Z","538","","0","50d09640-36ce-4a2e-ad18-af5184777d4a","IMDB-BINARY","true","0.5855953880910123","100","0.8282828282828283","0.6853932584269663","0.5855953880910123"
"lemon-bird-817","0.8080808080808081","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T09:56:32.000Z","537","","9","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.5173319591565079","100","0.8585858585858586","0.7415730337078652","0.5173319591565079"
"daily-pond-816","0.6767676767676768","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T09:47:16.000Z","553","","8","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.5036434055714125","100","0.7272727272727273","0.7528089887640449","0.5036434055714125"
"super-wildflower-815","0.7474747474747475","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T09:37:53.000Z","561","","7","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.4982671576939272","100","0.7676767676767676","0.7752808988764045","0.4982671576939272"
"radiant-shadow-814","0.7474747474747475","0.8202247191011236","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T09:28:49.000Z","542","","6","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.4668527560287647","100","0.7777777777777778","0.8426966292134831","0.4668527560287647"
"warm-wave-813","0.7777777777777778","0.6179775280898876","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T09:19:45.000Z","541","","5","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.523835399177637","100","0.8080808080808081","0.6853932584269663","0.523835399177637"
"graceful-valley-812","0.6363636363636364","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T09:10:44.000Z","538","","4","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.523451676529445","100","0.696969696969697","0.7528089887640449","0.523451676529445"
"ruby-deluge-811","0.7777777777777778","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T09:01:42.000Z","540","","3","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.522699779339051","100","0.797979797979798","0.7640449438202247","0.522699779339051"
"fast-universe-810","0.6767676767676768","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T08:52:33.000Z","546","","2","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.4633187229713697","100","0.7272727272727273","0.7191011235955056","0.4633187229713697"
"lemon-frog-809","0.6767676767676768","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T08:43:18.000Z","552","","1","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.5187131260218245","100","0.6868686868686869","0.7528089887640449","0.5187131260218245"
"swift-spaceship-808","0.7878787878787878","0.6292134831460674","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T08:34:15.000Z","540","","0","044831cc-8f4e-40a2-b37e-79d0c8577e8b","IMDB-BINARY","true","0.578619153312083","100","0.8282828282828283","0.6853932584269663","0.578619153312083"
"radiant-tree-807","0.8282828282828283","0.651685393258427","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T08:25:14.000Z","538","","9","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.5313577276937077","100","0.8484848484848485","0.7528089887640449","0.5313577276937077"
"icy-dream-806","0.6464646464646465","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T08:16:13.000Z","538","","8","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.5091663853506024","100","0.7272727272727273","0.7752808988764045","0.5091663853506024"
"generous-moon-805","0.7171717171717171","0.797752808988764","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T08:07:09.000Z","542","","7","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.4898890270276016","100","0.7676767676767676","0.797752808988764","0.4898890270276016"
"solar-water-804","0.7878787878787878","0.8314606741573034","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T07:58:08.000Z","538","","6","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.4680801616625839","100","0.7878787878787878","0.8314606741573034","0.4680801616625839"
"colorful-moon-803","0.7474747474747475","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T07:49:04.000Z","542","","5","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.5204208566901389","100","0.797979797979798","0.6966292134831461","0.5204208566901389"
"devout-spaceship-802","0.6464646464646465","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T07:40:04.000Z","537","","4","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.525664929593547","100","0.696969696969697","0.7752808988764045","0.525664929593547"
"glorious-butterfly-801","0.7777777777777778","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T07:31:02.000Z","539","","3","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.5515124235260352","100","0.8080808080808081","0.7528089887640449","0.5515124235260352"
"devout-disco-800","0.6666666666666666","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T07:22:00.000Z","540","","2","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.4682870286234309","100","0.7171717171717171","0.7078651685393258","0.4682870286234309"
"bright-grass-799","0.6363636363636364","0.6629213483146067","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T07:12:49.000Z","548","","1","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.5113230662399464","100","0.6767676767676768","0.7303370786516854","0.5113230662399464"
"cosmic-moon-798","0.7878787878787878","0.6404494382022472","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T07:03:51.000Z","535","","0","d3c468db-958c-4b0e-86a7-e687b921ca92","IMDB-BINARY","true","0.5855954148796167","100","0.8282828282828283","0.6853932584269663","0.5855954148796167"
"desert-oath-797","0.8080808080808081","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T06:54:56.000Z","532","","9","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.5173319591565079","100","0.8585858585858586","0.7415730337078652","0.5173319591565079"
"winter-frost-796","0.6464646464646465","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T06:45:55.000Z","539","","8","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.5075955337352966","100","0.7272727272727273","0.7640449438202247","0.5075955337352966"
"pretty-dragon-795","0.7474747474747475","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T06:36:51.000Z","542","","7","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.4982671764459503","100","0.7676767676767676","0.7752808988764045","0.4982671764459503"
"stoic-snow-794","0.7878787878787878","0.8314606741573034","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T06:27:49.000Z","540","","6","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.4680801857723279","100","0.7878787878787878","0.8314606741573034","0.4680801857723279"
"mild-shape-793","0.7777777777777778","0.6179775280898876","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T06:18:47.000Z","540","","5","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.5238354259662414","100","0.8080808080808081","0.6853932584269663","0.5238354259662414"
"youthful-donkey-792","0.6464646464646465","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T06:09:46.000Z","538","","4","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.5256649403089888","100","0.696969696969697","0.7752808988764045","0.5256649403089888"
"usual-thunder-791","0.7777777777777778","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T06:00:44.000Z","539","","3","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.5226997954122136","100","0.797979797979798","0.7640449438202247","0.5226997954122136"
"restful-breeze-790","0.6767676767676768","0.7191011235955056","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T05:51:41.000Z","540","","2","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.46123050571827406","100","0.7272727272727273","0.7191011235955056","0.46123050571827406"
"vague-lake-789","0.6363636363636364","0.6853932584269663","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T05:42:24.000Z","554","","1","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.5212554503022955","100","0.6868686868686869","0.7415730337078652","0.5212554503022955"
"vital-voice-788","0.7878787878787878","0.6292134831460674","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T05:33:26.000Z","535","","0","2e40d5ba-c960-4083-8d51-0c7df092f1bc","IMDB-BINARY","true","0.578619067588549","100","0.8282828282828283","0.6853932584269663","0.578619067588549"
"dashing-morning-787","0.8282828282828283","0.651685393258427","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T05:24:31.000Z","532","","9","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.5313577384091495","100","0.8484848484848485","0.7528089887640449","0.5313577384091495"
"fanciful-meadow-786","0.6464646464646465","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T05:15:29.000Z","539","","8","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.509166358561998","100","0.7272727272727273","0.7752808988764045","0.509166358561998"
"helpful-microwave-785","0.7171717171717171","0.797752808988764","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T05:06:24.000Z","542","","7","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.4898890618527873","100","0.7676767676767676","0.797752808988764","0.4898890618527873"
"dark-durian-784","0.7272727272727273","0.797752808988764","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T04:57:22.000Z","539","","6","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.4825894377204809","100","0.7575757575757576","0.8426966292134831","0.4825894377204809"
"fine-wind-783","0.7474747474747475","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T04:48:17.000Z","542","","5","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.520420894194185","100","0.797979797979798","0.6966292134831461","0.520420894194185"
"drawn-rain-782","0.6161616161616161","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T04:39:16.000Z","538","","4","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.5185693730129285","100","0.6868686868686869","0.7865168539325843","0.5185693730129285"
"polished-frog-781","0.7676767676767676","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T04:30:15.000Z","538","","3","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.515738814064626","100","0.797979797979798","0.7640449438202247","0.515738814064626"
"zany-valley-780","0.6666666666666666","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T04:21:12.000Z","541","","2","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.468287047375454","100","0.7171717171717171","0.7078651685393258","0.468287047375454"
"ancient-dream-779","0.6363636363636364","0.6629213483146067","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T04:12:01.000Z","549","","1","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.5113230769553881","100","0.6767676767676768","0.7303370786516854","0.5113230769553881"
"desert-forest-778","0.7878787878787878","0.6404494382022472","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T04:03:02.000Z","536","","0","36591cf0-175c-4a93-86ac-53a274a1c755","IMDB-BINARY","true","0.6031999909475948","100","0.8282828282828283","0.6629213483146067","0.6031999909475948"
"kind-silence-777","0.8282828282828283","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T03:54:07.000Z","532","","9","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.5297808593578552","100","0.8282828282828283","0.7415730337078652","0.5297808593578552"
"jolly-wildflower-776","0.6464646464646465","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T03:45:06.000Z","538","","8","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.5075955337352966","100","0.7272727272727273","0.7640449438202247","0.5075955337352966"
"smooth-field-775","0.7474747474747475","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T03:36:02.000Z","541","","7","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.4982671576939272","100","0.7676767676767676","0.7752808988764045","0.4982671576939272"
"golden-oath-774","0.7474747474747475","0.8202247191011236","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T03:27:01.000Z","538","","6","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.4684055949864762","100","0.7676767676767676","0.8426966292134831","0.4684055949864762"
"deft-darkness-773","0.7575757575757576","0.6179775280898876","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T03:17:57.000Z","541","","5","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.5046350580922673","100","0.8080808080808081","0.6966292134831461","0.5046350580922673"
"fancy-gorge-772","0.6464646464646465","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T03:08:59.000Z","536","","4","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.5156349787551365","100","0.7070707070707071","0.797752808988764","0.5156349787551365"
"sweet-durian-771","0.7676767676767676","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T02:59:55.000Z","541","","3","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.5157388408532303","100","0.797979797979798","0.7640449438202247","0.5157388408532303"
"glad-puddle-770","0.6666666666666666","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T02:50:54.000Z","538","","2","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.4682870795217793","100","0.7171717171717171","0.7078651685393258","0.4682870795217793"
"leafy-bee-769","0.6363636363636364","0.6629213483146067","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T02:41:31.000Z","560","","1","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.5113230608822255","100","0.6767676767676768","0.7303370786516854","0.5113230608822255"
"firm-resonance-768","0.7878787878787878","0.6404494382022472","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T02:32:34.000Z","535","","0","f08dce89-8ac3-4e97-b8b1-d28afb3ca461","IMDB-BINARY","true","0.5855953452292453","100","0.8282828282828283","0.6853932584269663","0.5855953452292453"
"firm-moon-767","0.8282828282828283","0.651685393258427","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T02:23:40.000Z","532","","9","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.5313577276937077","100","0.8484848484848485","0.7528089887640449","0.5313577276937077"
"rose-haze-766","0.6464646464646465","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T02:14:42.000Z","536","","8","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.5091663317733937","100","0.7272727272727273","0.7752808988764045","0.5091663317733937"
"expert-elevator-765","0.7171717171717171","0.797752808988764","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T02:05:37.000Z","542","","7","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.48988904310076425","100","0.7676767676767676","0.797752808988764","0.48988904310076425"
"fragrant-sea-764","0.7474747474747475","0.8202247191011236","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T01:56:36.000Z","538","","6","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.4668527667442065","100","0.7777777777777778","0.8426966292134831","0.4668527667442065"
"dry-terrain-763","0.7777777777777778","0.6179775280898876","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T01:47:32.000Z","541","","5","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.5238354741857293","100","0.8080808080808081","0.6853932584269663","0.5238354741857293"
"atomic-disco-762","0.6161616161616161","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T01:38:31.000Z","538","","4","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.5185693649763472","100","0.6868686868686869","0.7865168539325843","0.5185693649763472"
"genial-monkey-761","0.7777777777777778","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T01:29:31.000Z","538","","3","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.5515124235260352","100","0.8080808080808081","0.7528089887640449","0.5515124235260352"
"young-salad-760","0.6767676767676768","0.7191011235955056","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T01:20:27.000Z","541","","2","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.46123051375485535","100","0.7272727272727273","0.7191011235955056","0.46123051375485535"
"whole-plant-759","0.6767676767676768","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T01:11:23.000Z","542","","1","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.5187131206641037","100","0.6868686868686869","0.7528089887640449","0.5187131206641037"
"generous-oath-758","0.7878787878787878","0.6404494382022472","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T01:02:40.000Z","520","","0","ab9b30f3-3951-4691-912d-454258b5ec0b","IMDB-BINARY","true","0.6032000016630366","100","0.8282828282828283","0.6629213483146067","0.6032000016630366"
"lyric-galaxy-757","0.8080808080808081","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T00:53:55.000Z","522","","9","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.5173319537987869","100","0.8585858585858586","0.7415730337078652","0.5173319537987869"
"visionary-wood-756","0.6262626262626263","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T00:45:10.000Z","522","","8","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.5094868520672402","100","0.7272727272727273","0.7640449438202247","0.5094868520672402"
"prime-bee-755","0.7373737373737373","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T00:36:19.000Z","528","","7","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.5024153516533669","100","0.7878787878787878","0.7640449438202247","0.5024153516533669"
"honest-capybara-754","0.7474747474747475","0.8202247191011236","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T00:27:34.000Z","522","","6","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.4684055842710345","100","0.7676767676767676","0.8426966292134831","0.4684055842710345"
"vague-silence-753","0.7575757575757576","0.6179775280898876","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T00:18:45.000Z","527","","5","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.5046350473768255","100","0.8080808080808081","0.6966292134831461","0.5046350473768255"
"silvery-frog-752","0.6464646464646465","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T00:10:01.000Z","522","","4","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.525664929593547","100","0.696969696969697","0.7752808988764045","0.525664929593547"
"azure-star-751","0.7676767676767676","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-08T00:01:16.000Z","522","","3","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.5157388462109512","100","0.797979797979798","0.7640449438202247","0.5157388462109512"
"decent-shadow-750","0.6767676767676768","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T23:52:29.000Z","524","","2","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.46331869618276533","100","0.7272727272727273","0.7191011235955056","0.46331869618276533"
"revived-rain-749","0.6767676767676768","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T23:43:33.000Z","533","","1","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.5187131367372663","100","0.6868686868686869","0.7528089887640449","0.5187131367372663"
"classic-frost-748","0.7575757575757576","0.6629213483146067","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T23:34:50.000Z","520","","0","4cf24994-1369-4245-a57d-a479f29c13b8","IMDB-BINARY","true","0.5449868427233749","100","0.8383838383838383","0.6966292134831461","0.5449868427233749"
"fresh-surf-747","0.8080808080808081","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T23:26:09.000Z","518","","9","bd72e0af-f4b7-4ef5-8246-615bff2c502e","IMDB-BINARY","true","0.5173319645142287","100","0.8585858585858586","0.7415730337078652","0.5173319645142287"
"fanciful-wave-746","0.6464646464646465","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T23:17:25.000Z","522","","8","bd72e0af-f4b7-4ef5-8246-615bff2c502e","IMDB-BINARY","true","0.507595565881622","100","0.7272727272727273","0.7640449438202247","0.507595565881622"
"distinctive-sun-745","0.7373737373737373","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T23:08:36.000Z","526","","7","bd72e0af-f4b7-4ef5-8246-615bff2c502e","IMDB-BINARY","true","0.5024153650476691","100","0.7878787878787878","0.7640449438202247","0.5024153650476691"
"celestial-plant-744","0.7878787878787878","0.8314606741573034","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T22:59:49.000Z","524","","6","bd72e0af-f4b7-4ef5-8246-615bff2c502e","IMDB-BINARY","true","0.4680802500649784","100","0.7878787878787878","0.8314606741573034","0.4680802500649784"
