"Name","Created","transform_k_wl","filter_data_max_graph_size","sequential_k_wl","connected_k_wl_last_k","k_wl_set_based","Final/Test/accuracy","Final/Val/accuracy","BestTest/Test/accuracy","BestTest/Val/accuracy","State","User","Runtime","batch_size","dataset","device","drop_out","emb_dim","epochs","lr","num_layers","num_mlp_layers","Epoch","Final/Test/Loss","Final/Train/Loss","Final/Val/Loss","Final/Val/rocauc (ogb)","LearningRate","Test/Loss","Test/accuracy","Train/BatchLoss","Train/Loss","Val/Loss","Val/accuracy","Val/rocauc (ogb)","add_num_triangles","lr_schedule_patience","add_node_degree","BestTest/Test/Loss","BestTest/Val/Loss","BestTest/Val/rocauc (ogb)","Test/rocauc (ogb)","Final/Test/rocauc (ogb)","BestTest/Test/rocauc (ogb)","k_wl_turbo","k_wl_separate_embedding","cross_val_id","cross_val_run","cross_validation","k_wl_pool_function"
"wandering-grass-2778","2023-12-08T23:48:44.000Z","3","70","1","0","1","0.7738693467336684","0.779874213836478","0.7989949748743719","0.7484276729559748","finished","ondrej-brichta","162","20","IMDB-BINARY","0","0.5","8","100","0.001","3","1","100","0.4837780124578045","0.4338070631587767","0.44939253727595013","","0.001","0.4869102536134384","0.7537688442211056","0.5299096703529358","0.4282609461616947","0.4370770844273597","0.7547169811320755","","0","10000","1","0.4812002886766158","0.4812002886766158","","","","","0","0","e728cd9c-186e-49f3-9793-05a00effc41a","4","5","cat"
"fresh-eon-2777","2023-12-08T23:45:55.000Z","3","70","1","0","1","0.7286432160804021","0.7735849056603774","0.7537688442211056","0.7547169811320755","finished","ondrej-brichta","166","20","IMDB-BINARY","0","0.5","8","100","0.001","3","1","100","0.4854397803694759","0.45141189318839287","0.5371926456877271","","0.001","0.46945813552818105","0.7236180904522613","0.5267276763916016","0.4385635903262793","0.5604827747030078","0.7672955974842768","","0","10000","1","0.5300559763263606","0.5300559763263606","","","","","0","0","e728cd9c-186e-49f3-9793-05a00effc41a","3","5","cat"
"cerulean-feather-2776","2023-12-08T23:43:09.000Z","3","70","1","0","1","0.7135678391959799","0.7358490566037735","0.7537688442211056","0.6981132075471698","finished","ondrej-brichta","163","20","IMDB-BINARY","0","0.5","8","100","0.001","3","1","100","0.5856105364746784","0.4991365131165914","0.5117651332849227","","0.001","0.572182820070928","0.7135678391959799","0.6016278266906738","0.4343056328431192","0.5264613639633611","0.7044025157232704","","0","10000","1","0.5145889880522242","0.5145889880522242","","","","","0","0","e728cd9c-186e-49f3-9793-05a00effc41a","2","5","cat"
"rare-pond-2775","2023-12-08T23:40:26.000Z","3","70","1","0","1","0.7386934673366834","0.779874213836478","0.7587939698492462","0.7672955974842768","finished","ondrej-brichta","161","20","IMDB-BINARY","0","0.5","8","100","0.001","3","1","100","0.521235647962321","0.4670256042742056","0.47701645328563713","","0.001","0.5572367737341166","0.7185929648241206","0.45049938559532166","0.4284578757039432","0.4778376352861992","0.7358490566037735","","0","10000","1","0.501506525015681","0.501506525015681","","","","","0","0","e728cd9c-186e-49f3-9793-05a00effc41a","1","5","cat"
"effortless-blaze-2774","2023-12-08T23:37:44.000Z","3","70","1","0","1","0.7437185929648241","0.7421383647798742","0.7939698492462312","0.710691823899371","finished","ondrej-brichta","160","20","IMDB-BINARY","0","0.5","8","100","0.001","3","1","100","0.4612265581162131","0.5241201439621307","0.5292989986497652","","0.001","0.4541622642895684","0.7587939698492462","0.5216045379638672","0.4353110736066645","0.5869905596259255","0.6981132075471698","","0","10000","1","0.5799471807179961","0.5799471807179961","","","","","0","0","e728cd9c-186e-49f3-9793-05a00effc41a","0","5","cat"
"stellar-waterfall-2773","2023-12-08T23:31:19.000Z","3","70","1","0","1","0.7437185929648241","0.7295597484276729","0.7638190954773869","0.7044025157232704","finished","ondrej-brichta","382","16","IMDB-BINARY","0","0.5","16","100","0.0001","12","1","100","0.5182727698105664","0.5936754039462457","0.5414204361303797","","0.0001","0.5083787381349496","0.7587939698492462","0.6565120816230774","0.5782277798951606","0.5392981145366933","0.6918238993710691","","0","10000","1","0.5424008804297297","0.5424008804297297","","","","","0","0","359d2f32-af94-43da-89ff-d505153d8fef","4","5","cat"
"skilled-disco-2772","2023-12-08T23:24:43.000Z","3","70","1","0","1","0.6934673366834171","0.7735849056603774","0.7135678391959799","0.7358490566037735","finished","ondrej-brichta","393","16","IMDB-BINARY","0","0.5","16","100","0.0001","12","1","100","0.5556093029041386","0.5676722933879841","0.524383470322351","","0.0001","0.5564742684364319","0.7035175879396985","0.4921199381351471","0.5702310381077674","0.5168692823850883","0.7672955974842768","","0","10000","1","0.5198737720273575","0.5198737720273575","","","","","0","0","359d2f32-af94-43da-89ff-d505153d8fef","3","5","cat"
"snowy-night-2771","2023-12-08T23:18:13.000Z","3","70","1","0","1","0.7185929648241206","0.6792452830188679","0.7386934673366834","0.6729559748427673","finished","ondrej-brichta","387","16","IMDB-BINARY","0","0.5","16","100","0.0001","12","1","100","0.561347501212029","0.5502551595992803","0.5802975743071838","","0.0001","0.6040499581763493","0.7386934673366834","0.4709571897983551","0.5385230920718381","0.6276706884492118","0.6729559748427673","","0","10000","1","0.6276706884492118","0.6276706884492118","","","","","0","0","359d2f32-af94-43da-89ff-d505153d8fef","2","5","cat"
"magic-firefly-2770","2023-12-08T23:11:52.000Z","3","70","1","0","1","0.6482412060301508","0.7232704402515723","0.7336683417085427","0.6729559748427673","finished","ondrej-brichta","378","16","IMDB-BINARY","0","0.5","16","100","0.0001","12","1","100","0.6887324835786868","0.6697911551006162","0.7064529664861331","","0.0001","0.538125827234594","0.7035175879396985","0.4289749264717102","0.5631069305548474","0.5457579092409626","0.7044025157232704","","0","10000","1","0.5781033867560093","0.5781033867560093","","","","","0","0","359d2f32-af94-43da-89ff-d505153d8fef","1","5","cat"
"dandy-butterfly-2769","2023-12-08T23:05:31.000Z","3","70","1","0","1","0.7336683417085427","0.7295597484276729","0.7638190954773869","0.7232704402515723","finished","ondrej-brichta","379","16","IMDB-BINARY","0","0.5","16","100","0.0001","12","1","100","0.5261646047908457","0.6119392650628165","0.559128427093134","","0.0001","0.4872656060223603","0.7537688442211056","0.4756623804569245","0.5713161251574849","0.5307911709419586","0.7169811320754716","","0","10000","1","0.5428449702712724","0.5428449702712724","","","","","0","0","359d2f32-af94-43da-89ff-d505153d8fef","0","5","cat"
"distinctive-bush-2768","2023-12-08T22:57:48.000Z","3","70","1","0","1","0.7487437185929648","0.7484276729559748","0.7638190954773869","0.7232704402515723","finished","ondrej-brichta","460","8","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5118391717498626","0.5340054219232457","0.5169192080227833","","0.001","0.5881600975990295","0.7185929648241206","0.6016896963119507","0.4869569581130455","0.5164833871073693","0.7295597484276729","","0","10000","1","0.5143992863361191","0.5143992863361191","","","","","0","0","8c7f3eec-6a19-4ab7-adde-8cbd80259743","4","5","cat"
"quiet-bird-2767","2023-12-08T22:49:51.000Z","3","70","1","0","1","0.7286432160804021","0.779874213836478","0.7587939698492462","0.7547169811320755","finished","ondrej-brichta","474","8","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5181286281077706","0.5277395865012859","0.5236407456532964","","0.001","0.5209206618256306","0.7286432160804021","0.5791137218475342","0.4936383723465253","0.5273701164332576","0.7735849056603774","","0","10000","1","0.551302026277818","0.551302026277818","","","","","0","0","8c7f3eec-6a19-4ab7-adde-8cbd80259743","3","5","cat"
"fearless-valley-2766","2023-12-08T22:42:05.000Z","3","70","1","0","1","0.7336683417085427","0.7484276729559748","0.7487437185929648","0.6540880503144654","finished","ondrej-brichta","463","8","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5555118328362854","0.5073784731772253","0.5348034508573184","","0.001","0.5866448828323403","0.7135678391959799","0.5325872898101807","0.4797838249924041","0.5353665138190647","0.7169811320754716","","0","10000","1","0.5892715851465861","0.5892715851465861","","","","","0","0","8c7f3eec-6a19-4ab7-adde-8cbd80259743","2","5","cat"
"whole-lion-2765","2023-12-08T22:34:24.000Z","3","70","1","0","1","0.7487437185929648","0.7735849056603774","0.7738693467336684","0.7358490566037735","finished","ondrej-brichta","459","8","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.5007955027585054","0.5409893598115556","0.5094705767601541","","0.001","0.5054707329476898","0.7336683417085427","0.3487135171890259","0.5153279330663173","0.5161242968631241","0.7169811320754716","","0","10000","1","0.5178063912961468","0.5178063912961468","","","","","0","0","8c7f3eec-6a19-4ab7-adde-8cbd80259743","1","5","cat"
"silver-dew-2764","2023-12-08T22:26:41.000Z","3","70","1","0","1","0.7889447236180904","0.7358490566037735","0.7889447236180904","0.7358490566037735","finished","ondrej-brichta","460","8","IMDB-BINARY","0","0.5","16","100","0.001","12","1","100","0.48335911970042705","0.5515730287587755","0.5589644406576576","","0.001","0.9588508090781208","0.7286432160804021","0.3275323212146759","0.5263882029953422","1.4339298172941748","0.6792452830188679","","0","10000","1","0.5589644406576576","0.5589644406576576","","","","","0","0","8c7f3eec-6a19-4ab7-adde-8cbd80259743","0","5","cat"
"dazzling-rain-2763","2023-12-08T22:17:51.000Z","3","70","1","0","1","0.7185929648241206","0.7295597484276729","0.7537688442211056","0.7232704402515723","finished","ondrej-brichta","527","8","IMDB-BINARY","0","0.5","32","100","0.0001","12","1","100","0.5179175171420802","0.5609855881679021","0.5295457824970942","","0.0001","1.2233612723086946","0.6984924623115578","0.31973394751548767","0.5451315672233187","0.803545077641805","0.710691823899371","","0","10000","1","0.5333908440182044","0.5333908440182044","","","","","0","0","8569cc2d-acb0-4ac9-b0c3-aa712cd3714e","4","5","cat"
"stellar-snowball-2762","2023-12-08T22:08:43.000Z","3","70","1","0","1","0.7135678391959799","0.7861635220125787","0.7185929648241206","0.7421383647798742","finished","ondrej-brichta","545","8","IMDB-BINARY","0","0.5","32","100","0.0001","12","1","100","0.5374748092799929","0.551619093806766","0.5042862515404539","","0.0001","0.5349047795012968","0.7135678391959799","0.27628934383392334","0.5609669677889833","0.509000318980067","0.7610062893081762","","0","10000","1","0.5400854440979987","0.5400854440979987","","","","","0","0","8569cc2d-acb0-4ac9-b0c3-aa712cd3714e","3","5","cat"
"sage-surf-2761","2023-12-08T21:59:48.000Z","3","70","1","0","1","0.7185929648241206","0.7358490566037735","0.7487437185929648","0.7358490566037735","finished","ondrej-brichta","532","8","IMDB-BINARY","0","0.5","32","100","0.0001","12","1","100","0.5450778636501064","0.5313262410672107","0.5311016779650682","","0.0001","0.5606087122730274","0.7336683417085427","0.5697853565216064","0.5274196900544121","0.5484303322228246","0.7232704402515723","","0","10000","1","0.5385942691527073","0.5385942691527073","","","","","0","0","8569cc2d-acb0-4ac9-b0c3-aa712cd3714e","2","5","cat"
"breezy-terrain-2760","2023-12-08T21:51:01.000Z","3","70","1","0","1","0.7487437185929648","0.7610062893081762","0.7487437185929648","0.7610062893081762","finished","ondrej-brichta","524","8","IMDB-BINARY","0","0.5","32","100","0.0001","12","1","100","0.5985309659835681","0.5621160702271895","0.6399804964755316","","0.0001","0.5514338471781668","0.6984924623115578","0.7193055152893066","0.5298180862280268","0.5668758442566829","0.6918238993710691","","0","10000","1","0.6399804964755316","0.6399804964755316","","","","","0","0","8569cc2d-acb0-4ac9-b0c3-aa712cd3714e","1","5","cat"
"polished-darkness-2759","2023-12-08T21:42:15.000Z","3","70","1","0","1","0.7738693467336684","0.7421383647798742","0.7738693467336684","0.7421383647798742","finished","ondrej-brichta","524","8","IMDB-BINARY","0","0.5","32","100","0.0001","12","1","100","0.544137827715083","0.5762120327418875","0.5798078955344435","","0.0001","1.4016751679942836","0.678391959798995","0.8109643459320068","0.5465413148874025","1.2681408108405348","0.6477987421383647","","0","10000","1","0.5798078955344435","0.5798078955344435","","","","","0","0","8569cc2d-acb0-4ac9-b0c3-aa712cd3714e","0","5","cat"
"expert-wave-2758","2023-12-08T21:33:49.000Z","3","70","1","0","1","0.6633165829145728","0.6981132075471698","0.678391959798995","0.6792452830188679","finished","ondrej-brichta","503","4","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","100.4933665606694","0.6217606811314167","64.97093128633199","","0.0001","108.24863175386984","0.6432160804020101","0.7217836380004883","0.6094331350819818","78.59774177966628","0.6415094339622641","","0","10000","1","83.22544687986374","83.22544687986374","","","","","0","0","103810b3-36bb-4ab6-b42f-dbe2c801da7e","4","5","cat"
"trim-totem-2757","2023-12-08T21:25:20.000Z","3","70","1","0","1","0.6030150753768844","0.6792452830188679","0.6482412060301508","0.6415094339622641","finished","ondrej-brichta","506","4","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","78.11618343130428","0.6225870091900183","118.05637950192458","","0.0001","34.03236528617054","0.5979899497487438","0.8484329581260681","0.6213107383736997","50.563845407100594","0.6163522012578616","","0","10000","1","53.69037919224433","53.69037919224433","","","","","0","0","103810b3-36bb-4ab6-b42f-dbe2c801da7e","3","5","cat"
"vital-serenity-2756","2023-12-08T21:16:52.000Z","3","70","1","0","1","0.6482412060301508","0.6352201257861635","0.6834170854271356","0.6226415094339622","finished","ondrej-brichta","505","4","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","49.764988793050826","0.5764712414771412","55.929839789492526","","0.0001","10.95929847141007","0.6532663316582915","0.6393862366676331","0.585762380245711","13.697418395828151","0.610062893081761","","0","10000","1","25.929904129895025","25.929904129895025","","","","","0","0","103810b3-36bb-4ab6-b42f-dbe2c801da7e","2","5","cat"
"ancient-forest-2755","2023-12-08T21:08:28.000Z","3","70","1","0","1","0.5979899497487438","0.6855345911949685","0.6532663316582915","0.6226415094339622","finished","ondrej-brichta","501","4","IMDB-BINARY","0","0","16","100","0.0001","10","1","100","90.4926372958188","0.6139193565867911","63.7522835214183","","0.0001","50.07467544198635","0.5829145728643216","0.7870527505874634","0.5886863051537062","42.01330135884525","0.6477987421383647","","0","10000","1","345.7396421582444","345.7396421582444","","","","","0","0","103810b3-36bb-4ab6-b42f-dbe2c801da7e","1","5","cat"
"soft-wood-2754","2023-12-08T20:54:14.000Z","3","70","1","0","1","0.6934673366834171","0.6729559748427673","0.6934673366834171","0.6729559748427673","finished","ondrej-brichta","852","16","IMDB-BINARY","0","0","32","100","0.001","12","1","100","32.68068003684432","0.6367710709198141","26.38981358097784","","0.0001","11.430954846904504","0.592964824120603","0.7395830750465393","0.6017050128371738","12.495208935542676","0.6289308176100629","","0","10000","1","26.38981358097784","26.38981358097784","","","","","0","0","89b88e50-5c9f-426b-a79d-c368e50e4958","2","5","cat"
"atomic-shape-2753","2023-12-08T20:46:47.000Z","3","70","1","0","1","0.7437185929648241","0.7735849056603774","0.7487437185929648","0.7232704402515723","finished","ondrej-brichta","444","16","IMDB-BINARY","0","0","32","100","0.001","12","1","100","0.5178793776574446","0.5294027560183248","0.5080604159607077","","0.001","0.5365121741989749","0.7035175879396985","0.4866863787174225","0.4057933618095601","0.4791093995361208","0.7295597484276729","","0","10000","1","0.4857746939989006","0.4857746939989006","","","","","0","0","89b88e50-5c9f-426b-a79d-c368e50e4958","1","5","cat"
"laced-leaf-2752","2023-12-08T20:37:39.000Z","3","70","1","0","1","0.7989949748743719","0.7484276729559748","0.8291457286432161","0.7421383647798742","finished","ondrej-brichta","546","4","IMDB-BINARY","0","0.5","64","100","0.001","3","1","100","0.4177025182163296","0.4602772813045119","0.5811754487595469","","0.001","0.5870134866417352","0.7487437185929648","0.4083603024482727","0.43224101847615737","0.7962610931516444","0.6540880503144654","","0","10000","1","0.5814889380766911","0.5814889380766911","","","","","0","0","146e1524-8c23-4ff7-9a1b-6bed56487f80","0","5","cat"
"copper-durian-2751","2023-12-08T20:33:54.000Z","3","70","1","0","1","0.7738693467336684","0.7672955974842768","0.7788944723618091","0.7295597484276729","finished","ondrej-brichta","222","32","IMDB-BINARY","0","0","8","100","0.001","10","1","100","0.504390545676102","0.49072400697720087","0.5128295878944157","","0.001","0.506274762764648","0.7336683417085427","0.4256407022476196","0.4826856926317125","0.5063424399064022","0.7295597484276729","","0","10000","1","0.536509449377","0.536509449377","","","","","0","0","766bc726-cb02-41dd-8ecb-e70d09247654","4","5","cat"
"rich-galaxy-2750","2023-12-08T20:30:03.000Z","3","70","1","0","1","0.7286432160804021","0.7924528301886793","0.7537688442211056","0.7735849056603774","finished","ondrej-brichta","228","32","IMDB-BINARY","0","0","8","100","0.001","10","1","100","0.5365530435164371","0.5210986658697218","0.5289579624274992","","0.001","0.5005956094468659","0.7487437185929648","0.40590009093284607","0.4813508117647381","0.5417644775138711","0.7169811320754716","","0","10000","1","0.5140132452331999","0.5140132452331999","","","","","0","0","766bc726-cb02-41dd-8ecb-e70d09247654","3","5","cat"
"pious-sun-2749","2023-12-08T20:26:15.000Z","3","70","1","0","1","0.7336683417085427","0.7295597484276729","0.7537688442211056","0.710691823899371","finished","ondrej-brichta","225","32","IMDB-BINARY","0","0","8","100","0.001","10","1","100","0.5374001267567352","0.4899040253184806","0.526722918891307","","0.001","0.5490428634624386","0.7537688442211056","0.5630984306335449","0.48111449812646945","0.5373996316262011","0.710691823899371","","0","10000","1","0.5221483594966385","0.5221483594966385","","","","","0","0","766bc726-cb02-41dd-8ecb-e70d09247654","2","5","cat"
"gallant-valley-2748","2023-12-08T20:22:34.000Z","3","70","1","0","1","0.7638190954773869","0.779874213836478","0.7638190954773869","0.779874213836478","finished","ondrej-brichta","219","32","IMDB-BINARY","0","0","8","100","0.001","10","1","100","0.4965577995657322","0.4858716651563734","0.4913035589943891","","0.001","0.504511665009973","0.7437185929648241","0.7778883576393127","0.4791921341680808","0.5382849838373795","0.710691823899371","","0","10000","1","0.4913035589943891","0.4913035589943891","","","","","0","0","766bc726-cb02-41dd-8ecb-e70d09247654","1","5","cat"
"comfy-rain-2747","2023-12-08T20:18:52.000Z","3","70","1","0","1","0.7487437185929648","0.7484276729559748","0.7839195979899497","0.7232704402515723","finished","ondrej-brichta","219","32","IMDB-BINARY","0","0","8","100","0.001","10","1","100","0.4794441191994365","0.5481124680991457","0.5200656401286335","","0.001","0.48867987882551833","0.7537688442211056","1.0805063247680664","0.5267889462294624","0.5309402170421192","0.7358490566037735","","0","10000","1","0.5027510767462868","0.5027510767462868","","","","","0","0","766bc726-cb02-41dd-8ecb-e70d09247654","0","5","cat"
"dashing-valley-2746","2023-12-08T20:15:25.000Z","3","70","1","0","1","0.7386934673366834","0.7421383647798742","0.7587939698492462","0.710691823899371","finished","ondrej-brichta","205","8","IMDB-BINARY","0","0.5","8","100","0.0001","3","1","100","0.5168153934143297","0.5331722498874305","0.5220476208992724","","0.0001","0.5163042910734014","0.7587939698492462","0.7391413450241089","0.5340787164843568","0.5107831373904486","0.7169811320754716","","0","10000","1","0.5245019103745995","0.5245019103745995","","","","","0","0","194d940d-8153-4710-a092-6e6fc8714466","4","5","cat"
"still-universe-2745","2023-12-08T20:11:53.000Z","3","70","1","0","1","0.7085427135678392","0.7672955974842768","0.7236180904522613","0.7421383647798742","finished","ondrej-brichta","209","8","IMDB-BINARY","0","0.5","8","100","0.0001","3","1","100","0.5395374256162787","0.5577781213488324","0.5516672261855887","","0.0001","0.5173306887473293","0.7085427135678392","0.6033305525779724","0.5142914295943927","0.5516513587918671","0.7610062893081762","","0","10000","1","0.5373330815408215","0.5373330815408215","","","","","0","0","194d940d-8153-4710-a092-6e6fc8714466","3","5","cat"
"flowing-flower-2744","2023-12-08T20:08:29.000Z","3","70","1","0","1","0.7336683417085427","0.7169811320754716","0.7587939698492462","0.7044025157232704","finished","ondrej-brichta","202","8","IMDB-BINARY","0","0.5","8","100","0.0001","3","1","100","0.5788195825102341","0.5200353995385962","0.5440767744802079","","0.0001","0.5771815866681199","0.7135678391959799","0.5338692665100098","0.5045853793434215","0.5336194953078743","0.6981132075471698","","0","10000","1","0.5500302093583833","0.5500302093583833","","","","","0","0","194d940d-8153-4710-a092-6e6fc8714466","2","5","cat"
"leafy-pond-2743","2023-12-08T20:05:04.000Z","3","70","1","0","1","0.7286432160804021","0.779874213836478","0.7638190954773869","0.7735849056603774","finished","ondrej-brichta","202","8","IMDB-BINARY","0","0.5","8","100","0.0001","3","1","100","0.5267455600314404","0.5192656959859555","0.5105082272733532","","0.0001","0.5189929649458459","0.7638190954773869","0.7869541645050049","0.5053819778570935","0.5045059218346698","0.7672955974842768","","0","10000","1","0.5289696668678859","0.5289696668678859","","","","","0","0","194d940d-8153-4710-a092-6e6fc8714466","1","5","cat"
"restful-shadow-2742","2023-12-08T20:01:39.000Z","3","70","1","0","1","0.7437185929648241","0.7484276729559748","0.7839195979899497","0.7295597484276729","finished","ondrej-brichta","202","8","IMDB-BINARY","0","0.5","8","100","0.0001","3","1","100","0.48843119147434905","0.5526957732382987","0.5354201531260269","","0.0001","0.46804989462521807","0.7788944723618091","0.7647446990013123","0.5356199761916851","0.5326354211231448","0.7232704402515723","","0","10000","1","0.5332967565869385","0.5332967565869385","","","","","0","0","194d940d-8153-4710-a092-6e6fc8714466","0","5","cat"
"resilient-butterfly-2741","2023-12-08T19:55:30.000Z","3","70","1","0","1","0.7286432160804021","0.7735849056603774","0.7587939698492462","0.6981132075471698","finished","ondrej-brichta","366","20","IMDB-BINARY","0","0","16","100","0.001","12","1","100","0.5499665250430754","0.4596723621728652","0.4980151083484386","","0.001","0.5495471951350495","0.7085427135678392","0.4393341541290283","0.42835791721986755","0.5376452327524341","0.7044025157232704","","0","10000","1","0.5228732554417737","0.5228732554417737","","","","","0","0","a325a26a-0d71-4435-894d-cc05697cf34b","4","5","cat"
"misty-cherry-2740","2023-12-08T19:49:10.000Z","3","70","1","0","1","0.6884422110552764","0.779874213836478","0.7587939698492462","0.7547169811320755","finished","ondrej-brichta","377","20","IMDB-BINARY","0","0","16","100","0.001","12","1","100","0.553337331992298","0.5413462796181346","0.5259578957122827","","0.001","0.4875131923349659","0.7236180904522613","0.3628625273704529","0.45906186141190486","0.5599846961738179","0.7735849056603774","","0","10000","1","0.5415578761940483","0.5415578761940483","","","","","0","0","a325a26a-0d71-4435-894d-cc05697cf34b","3","5","cat"
"atomic-smoke-2739","2023-12-08T19:42:59.000Z","3","70","1","0","1","0.7135678391959799","0.7547169811320755","0.7537688442211056","0.710691823899371","finished","ondrej-brichta","369","20","IMDB-BINARY","0","0","16","100","0.001","12","1","100","0.5700702784049451","0.4721189481337616","0.5130667705206001","","0.001","0.5852241549060573","0.7135678391959799","0.36243194341659546","0.42064816899434154","0.507432611483448","0.6981132075471698","","0","10000","1","0.5266044829626503","0.5266044829626503","","","","","0","0","a325a26a-0d71-4435-894d-cc05697cf34b","2","5","cat"
"northern-music-2738","2023-12-08T19:36:57.000Z","3","70","1","0","1","0.7236180904522613","0.7610062893081762","0.7688442211055276","0.7295597484276729","finished","ondrej-brichta","359","20","IMDB-BINARY","0","0","16","100","0.001","12","1","100","0.5139329286675957","0.45421453591050776","0.4704377102027149","","0.001","0.4859876283748666","0.7386934673366834","0.38777458667755127","0.46907779228724655","0.5128338798037115","0.710691823899371","","0","10000","1","0.4881184464730557","0.4881184464730557","","","","","0","0","a325a26a-0d71-4435-894d-cc05697cf34b","1","5","cat"
"charmed-grass-2737","2023-12-08T19:30:54.000Z","3","70","1","0","1","0.7738693467336684","0.7484276729559748","0.8090452261306532","0.7358490566037735","finished","ondrej-brichta","361","20","IMDB-BINARY","0","0","16","100","0.001","12","1","100","0.46790499109119627","0.5232817711874983","0.5354659774768278","","0.001","0.47328019411719624","0.7839195979899497","0.29572510719299316","0.5207890797184552","0.6531343561298443","0.6981132075471698","","0","10000","1","0.5402245461565893","0.5402245461565893","","","","","0","0","a325a26a-0d71-4435-894d-cc05697cf34b","0","5","cat"
"golden-pond-2736","2023-12-08T19:26:37.000Z","3","70","1","0","1","0.7788944723618091","0.7547169811320755","0.7788944723618091","0.7547169811320755","finished","ondrej-brichta","255","8","IMDB-BINARY","0","0","32","100","0.0001","4","1","100","0.5002760365979755","0.5246091946539087","0.49306509142401833","","0.0001","0.5022820659618282","0.7185929648241206","0.5077123641967773","0.5032786693318885","0.47866136772827533","0.7044025157232704","","0","10000","1","0.49306509142401833","0.49306509142401833","","","","","0","0","8e1b10cc-55a1-45f5-ae59-4c1c71799323","4","5","cat"
"snowy-snowball-2735","2023-12-08T19:22:16.000Z","3","70","1","0","1","0.7135678391959799","0.779874213836478","0.7386934673366834","0.7547169811320755","finished","ondrej-brichta","258","8","IMDB-BINARY","0","0","32","100","0.0001","4","1","100","0.5340181337529092","0.5226489660508207","0.5363306256960023","","0.0001","0.5069749840539903","0.7386934673366834","0.509926974773407","0.4914764666632051","0.5435297414191864","0.7421383647798742","","0","10000","1","0.5342890453413598","0.5342890453413598","","","","","0","0","8e1b10cc-55a1-45f5-ae59-4c1c71799323","3","5","cat"
"giddy-deluge-2734","2023-12-08T19:17:58.000Z","3","70","1","0","1","0.6984924623115578","0.7421383647798742","0.7587939698492462","0.710691823899371","finished","ondrej-brichta","255","8","IMDB-BINARY","0","0","32","100","0.0001","4","1","100","0.5854617168555907","0.502597453452203","0.5386682032789074","","0.0001","0.5552861112446043","0.7336683417085427","0.452086865901947","0.4695779380379799","0.5038495783535939","0.7232704402515723","","0","10000","1","0.519575594356225","0.519575594356225","","","","","0","0","8e1b10cc-55a1-45f5-ae59-4c1c71799323","2","5","cat"
"atomic-meadow-2733","2023-12-08T19:13:42.000Z","3","70","1","0","1","0.7437185929648241","0.7735849056603774","0.7587939698492462","0.7421383647798742","finished","ondrej-brichta","253","8","IMDB-BINARY","0","0","32","100","0.0001","4","1","100","0.5182293675952221","0.548382654832822","0.5313427976842197","","0.0001","0.48943120465805784","0.7085427135678392","0.43104785680770874","0.4783732272614506","0.5017410333051622","0.6981132075471698","","0","10000","1","0.5334019870878016","0.5334019870878016","","","","","0","0","8e1b10cc-55a1-45f5-ae59-4c1c71799323","1","5","cat"
"misty-music-2732","2023-12-08T19:09:27.000Z","3","70","1","0","1","0.7638190954773869","0.7547169811320755","0.7989949748743719","0.7484276729559748","finished","ondrej-brichta","253","8","IMDB-BINARY","0","0","32","100","0.0001","4","1","100","0.471222614373394","0.5831020965845234","0.5174589655684225","","0.0001","0.43931340901695903","0.7688442211055276","0.41241106390953064","0.4954677516577013","0.5409200258974759","0.6981132075471698","","0","10000","1","0.5145767070587326","0.5145767070587326","","","","","0","0","8e1b10cc-55a1-45f5-ae59-4c1c71799323","0","5","cat"
"polished-elevator-2731","2023-12-08T19:06:48.000Z","3","70","1","0","1","0.7135678391959799","0.7547169811320755","0.7587939698492462","0.7358490566037735","finished","ondrej-brichta","157","32","IMDB-BINARY","0","0","8","100","0.001","4","1","100","0.4878599745544357","0.4462350771344941","0.4778215982629068","","0.001","0.5314521648775992","0.7236180904522613","0.5290783047676086","0.3746708334426521","0.5611819205044201","0.7044025157232704","","0","10000","1","0.4871753769100837","0.4871753769100837","","","","","0","0","c0a20a94-7614-49b1-a662-50d7a1c274cb","4","5","cat"
"wobbly-music-2730","2023-12-08T19:04:07.000Z","3","70","1","0","1","0.7035175879396985","0.7861635220125787","0.7386934673366834","0.7610062893081762","finished","ondrej-brichta","158","32","IMDB-BINARY","0","0","8","100","0.001","4","1","100","0.4893920274835136","0.40035202660157015","0.5683237617870547","","0.001","0.5015893548577275","0.7035175879396985","0.5460673570632935","0.3941319695087062","0.5547811893172234","0.7547169811320755","","0","10000","1","0.5408798990384588","0.5408798990384588","","","","","0","0","c0a20a94-7614-49b1-a662-50d7a1c274cb","3","5","cat"
