"Name","best_test_acc","best_val_acc","architecture","State","Notes","User","Tags","Created","Runtime","Sweep","cross_split_i","cross_valid_id","dataset","best_val_loss","epoch","test_acc (Max)","val_acc (Max)","val_loss (Min)"
"expert-firefly-397","0.7575757575757576","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T21:04:55.000Z","521","","3","4dd0f0ad-4b01-4999-ba1f-4029628ff718","IMDB-BINARY","0.5603993876596515","100","0.7575757575757576","0.7078651685393258","0.5603993876596515"
"rose-darkness-405","0.7575757575757576","0.7191011235955056","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T22:15:30.000Z","516","","1","5efcb62a-928f-4708-bd3d-da620b059124","IMDB-BINARY","0.5832779005672155","100","0.7575757575757576","0.7415730337078652","0.5832779005672155"
"rosy-field-412","0.7575757575757576","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T23:16:50.000Z","524","","8","5efcb62a-928f-4708-bd3d-da620b059124","IMDB-BINARY","0.493328485596046","100","0.7676767676767676","0.7752808988764045","0.493328485596046"
"floral-resonance-389","0.7575757575757576","0.7752808988764045","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T19:54:52.000Z","522","","5","c00fe72d-5846-4c8f-a882-400a68ea6f20","IMDB-BINARY","0.5383192448133833","100","0.7575757575757576","0.7752808988764045","0.5383192448133833"
"swift-universe-315","0.7474747474747475","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T08:47:47.000Z","528","","1","9191bf3a-df0c-4921-9c98-b2623e2b9aa4","IMDB-BINARY","0.5232889866561032","100","0.7777777777777778","0.7640449438202247","0.5232889866561032"
"playful-sea-102","0.7474747474747475","0.7191011235955056","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:13:12.000Z","52","","6","788682e8-2dd1-4b86-8cf1-62ce61ee79b6","IMDB-BINARY","0.5441411479135577","100","0.7777777777777778","0.7303370786516854","0.5441411479135577"
"super-gorge-183","0.7474747474747475","0.6179775280898876","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:32:33.000Z","73","","5","e1a47fe5-0333-4160-bf03-66b11d43d8ba","IMDB-BINARY","0.5903862513852923","100","0.7575757575757576","0.6741573033707865","0.5903862513852923"
"exalted-butterfly-200","0.7474747474747475","0.6741573033707865","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:53:03.000Z","72","","1","6420e7b4-0ae8-432f-9e74-d0a06faf2c77","IMDB-BINARY","0.5420790254400017","100","0.7676767676767676","0.7191011235955056","0.5420790254400017"
"twilight-bird-73","0.7474747474747475","0.8089887640449438","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T12:47:30.000Z","50","","7","cb344a19-ba1e-4340-9114-28bcb7477f8d","IMDB-BINARY","0.4103727555007078","100","0.7474747474747475","0.8314606741573034","0.4103727555007078"
"serene-firefly-245","0.7474747474747475","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T22:38:13.000Z","514","","1","fbe1f4c4-0e7e-41d6-910a-864b20afc02c","IMDB-BINARY","0.5571253540810575","100","0.7676767676767676","0.7303370786516854","0.5571253540810575"
"distinctive-valley-189","0.7474747474747475","0.8089887640449438","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:40:16.000Z","77","","1","c8c12c30-53b8-43c4-9355-f9b270563d10","IMDB-BINARY","0.4699889300914293","100","0.7474747474747475","0.8314606741573034","0.4699889300914293"
"bumbling-fog-365","0.7474747474747475","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T16:12:58.000Z","518","","1","44ea7486-5bdd-4b92-83fa-48bc2a0a5445","IMDB-BINARY","0.5043859776486171","100","0.7474747474747475","0.8202247191011236","0.5043859776486171"
"fast-sunset-263","0.7474747474747475","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T01:15:05.000Z","516","","9","fcfc9e45-f10b-4152-ab32-d259d48f502d","IMDB-BINARY","0.6014940229694495","100","0.7474747474747475","0.6741573033707865","0.6014940229694495"
"dry-donkey-443","0.7474747474747475","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T03:48:48.000Z","529","","9","5c0063d4-cfbe-4807-a6ce-be887b9146bf","IMDB-BINARY","0.5830995366814431","100","0.7676767676767676","0.6966292134831461","0.5830995366814431"
"wandering-wave-345","0.7474747474747475","0.797752808988764","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T13:17:23.000Z","525","","1","2d9514eb-4686-4268-876c-4cd4d566a9ee","IMDB-BINARY","0.44221364782097633","100","0.7474747474747475","0.8202247191011236","0.44221364782097633"
"kind-sound-236","0.7474747474747475","0.7752808988764045","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T21:19:39.000Z","524","","2","bb91fdce-3132-4e42-860e-3a24820af90d","IMDB-BINARY","0.4032312993253215","100","0.7474747474747475","0.8089887640449438","0.4032312993253215"
"vivid-planet-368","0.7474747474747475","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T16:39:19.000Z","536","","4","44ea7486-5bdd-4b92-83fa-48bc2a0a5445","IMDB-BINARY","0.5495880748448747","100","0.7575757575757576","0.7303370786516854","0.5495880748448747"
"atomic-snowflake-251","0.7474747474747475","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T23:30:26.000Z","516","","7","fbe1f4c4-0e7e-41d6-910a-864b20afc02c","IMDB-BINARY","0.5452679636773099","100","0.7474747474747475","0.7752808988764045","0.5452679636773099"
"misty-sun-471","0.7474747474747475","0.6404494382022472","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T07:54:48.000Z","528","","7","ecca7e9b-7831-4d52-8276-3e643dfe441b","IMDB-BINARY","0.5530679199133026","100","0.7474747474747475","0.6966292134831461","0.5530679199133026"
"stellar-brook-138","0.7474747474747475","0.6741573033707865","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:44:06.000Z","52","","1","d59f8277-c18e-4d43-a831-736a408b6413","IMDB-BINARY","0.572575483429298","100","0.7474747474747475","0.7078651685393258","0.572575483429298"
"sandy-wildflower-100","0.7474747474747475","0.7191011235955056","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:11:26.000Z","50","","4","788682e8-2dd1-4b86-8cf1-62ce61ee79b6","IMDB-BINARY","0.5316866328207295","100","0.7474747474747475","0.7640449438202247","0.5316866328207295"
"lilac-yogurt-188","0.7474747474747475","0.797752808988764","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:38:53.000Z","80","","0","c8c12c30-53b8-43c4-9355-f9b270563d10","IMDB-BINARY","0.43151617585942986","100","0.7474747474747475","0.797752808988764","0.43151617585942986"
"frosty-valley-228","0.7474747474747475","0","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T18:17:25.000Z","554","","5","6f7f82cb-d02d-44d2-b6ee-74c35df6f92c","IMDB-BINARY","0.4843079534809241","100","0.7474747474747475","0","0.4843079534809241"
"pious-sound-80","0.7474747474747475","0.7640449438202247","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T12:53:37.000Z","53","","4","5dcc6a3f-d970-4c0c-9e16-73fd6269cd80","IMDB-BINARY","0.4001776984568392","100","0.7575757575757576","0.8089887640449438","0.4001776984568392"
"glad-jazz-19","0.7474747474747475","0.7415730337078652","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T11:59:33.000Z","52","","5","4514ead3-8863-457a-a8a9-4448a93b5711","IMDB-BINARY","0.45288837089967193","100","0.7676767676767676","0.7865168539325843","0.45288837089967193"
"stoic-star-451","0.7474747474747475","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T04:59:18.000Z","520","","7","4d043337-8fa0-49d8-bc39-39ac8f8b709a","IMDB-BINARY","0.5100285069326337","100","0.7676767676767676","0.7528089887640449","0.5100285069326337"
"wild-pine-304","0.7474747474747475","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T07:12:00.000Z","526","","0","9744593a-7a24-4cde-832b-9a72a39106d6","IMDB-BINARY","0.6059833912367232","100","0.7474747474747475","0.6966292134831461","0.6059833912367232"
"absurd-moon-17","0.7474747474747475","0.7865168539325843","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T11:57:45.000Z","51","","3","4514ead3-8863-457a-a8a9-4448a93b5711","IMDB-BINARY","0.5035608805967181","100","0.7474747474747475","0.797752808988764","0.5035608805967181"
"firm-flower-175","0.7474747474747475","0.7078651685393258","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:21:16.000Z","70","","7","0fcdb735-1fae-4617-8234-e4a228fdbf5a","IMDB-BINARY","0.5108722193857257","100","0.7676767676767676","0.7191011235955056","0.5108722193857257"
"easy-dream-252","0.7373737373737373","0.8089887640449438","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T23:39:06.000Z","520","","8","fbe1f4c4-0e7e-41d6-910a-864b20afc02c","IMDB-BINARY","0.4568687021062615","100","0.7373737373737373","0.8089887640449438","0.4568687021062615"
"good-paper-337","0.7373737373737373","0.7752808988764045","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T12:07:31.000Z","533","","3","154dbaf9-10ee-4bc9-9fdd-525e1b2c9494","IMDB-BINARY","0.4270119506321596","100","0.7676767676767676","0.8089887640449438","0.4270119506321596"
"lively-sea-229","0.7373737373737373","0","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T18:26:42.000Z","719","","6","6f7f82cb-d02d-44d2-b6ee-74c35df6f92c","IMDB-BINARY","0.4802794590424956","100","0.7474747474747475","0","0.4802794590424956"
"northern-dawn-253","0.7373737373737373","0.7752808988764045","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T23:47:48.000Z","526","","9","fbe1f4c4-0e7e-41d6-910a-864b20afc02c","IMDB-BINARY","0.44778708125768085","100","0.797979797979798","0.7752808988764045","0.44778708125768085"
"floral-field-460","0.7373737373737373","0.6629213483146067","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T06:18:20.000Z","524","","6","2601569f-32c3-4977-acc0-3a44e4d08157","IMDB-BINARY","0.4841396085331949","100","0.7575757575757576","0.7191011235955056","0.4841396085331949"
"golden-darkness-143","0.7373737373737373","0.6966292134831461","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:48:33.000Z","50","","6","d59f8277-c18e-4d43-a831-736a408b6413","IMDB-BINARY","0.49219990848155504","100","0.797979797979798","0.7528089887640449","0.49219990848155504"
"misty-flower-415","0.7373737373737373","0.6629213483146067","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T23:43:12.000Z","518","","1","f756d2ca-73b1-4d3c-a31d-8be9a5a282a6","IMDB-BINARY","0.4942822295628237","100","0.8181818181818182","0.7640449438202247","0.4942822295628237"
"devoted-voice-411","0.7373737373737373","0.7528089887640449","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T23:08:00.000Z","527","","7","5efcb62a-928f-4708-bd3d-da620b059124","IMDB-BINARY","0.4548961982298433","100","0.7676767676767676","0.7752808988764045","0.4548961982298433"
"hearty-silence-72","0.7373737373737373","0.651685393258427","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T12:46:36.000Z","51","","6","cb344a19-ba1e-4340-9114-28bcb7477f8d","IMDB-BINARY","0.5823852024721295","100","0.8080808080808081","0.6741573033707865","0.5823852024721295"
"smart-oath-448","0.7373737373737373","0.7191011235955056","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T04:32:54.000Z","521","","4","4d043337-8fa0-49d8-bc39-39ac8f8b709a","IMDB-BINARY","0.4842355224523651","100","0.7373737373737373","0.7752808988764045","0.4842355224523651"
"deft-puddle-184","0.7373737373737373","0.6629213483146067","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:33:49.000Z","73","","6","e1a47fe5-0333-4160-bf03-66b11d43d8ba","IMDB-BINARY","0.58925742245792","100","0.7373737373737373","0.7191011235955056","0.58925742245792"
"glorious-pond-432","0.7373737373737373","0.797752808988764","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T02:12:12.000Z","528","","8","318cb8df-f06a-435a-b4f9-3c3ce7eeef02","IMDB-BINARY","0.4324391665083639","100","0.7676767676767676","0.8202247191011236","0.4324391665083639"
"magic-cherry-241","0.7373737373737373","0.7191011235955056","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T22:03:25.000Z","528","","7","bb91fdce-3132-4e42-860e-3a24820af90d","IMDB-BINARY","0.4971127938688471","100","0.7373737373737373","0.7640449438202247","0.4971127938688471"
"floral-sound-430","0.7373737373737373","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T01:54:41.000Z","527","","6","318cb8df-f06a-435a-b4f9-3c3ce7eeef02","IMDB-BINARY","0.4961916944953833","100","0.7373737373737373","0.797752808988764","0.4961916944953833"
"deft-salad-258","0.7373737373737373","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T00:31:25.000Z","518","","4","fcfc9e45-f10b-4152-ab32-d259d48f502d","IMDB-BINARY","0.5000539710012715","100","0.7575757575757576","0.7640449438202247","0.5000539710012715"
"efficient-gorge-75","0.7373737373737373","0.7191011235955056","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T12:49:14.000Z","50","","9","cb344a19-ba1e-4340-9114-28bcb7477f8d","IMDB-BINARY","0.4851591238814793","100","0.7373737373737373","0.7752808988764045","0.4851591238814793"
"charmed-spaceship-293","0.7373737373737373","0.6741573033707865","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T05:36:03.000Z","528","","9","f832bbff-f1fd-47a5-8f10-7f4f3ce10ca4","IMDB-BINARY","0.5343119374821695","100","0.7373737373737373","0.7078651685393258","0.5343119374821695"
"fine-eon-171","0.7373737373737373","0.7191011235955056","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:16:21.000Z","72","","3","0fcdb735-1fae-4617-8234-e4a228fdbf5a","IMDB-BINARY","0.550954861587353","100","0.7373737373737373","0.7415730337078652","0.550954861587353"
"worldly-snowflake-341","0.7373737373737373","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T12:42:34.000Z","516","","7","154dbaf9-10ee-4bc9-9fdd-525e1b2c9494","IMDB-BINARY","0.5361949834930763","100","0.7575757575757576","0.7528089887640449","0.5361949834930763"
"warm-wind-164","0.7373737373737373","0.6966292134831461","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:07:19.000Z","82","","6","acd18735-6650-457c-a322-a71c6707ef0a","IMDB-BINARY","0.5321003345960982","100","0.7575757575757576","0.7528089887640449","0.5321003345960982"
"generous-energy-227","0.7373737373737373","0","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T18:08:22.000Z","541","","4","6f7f82cb-d02d-44d2-b6ee-74c35df6f92c","IMDB-BINARY","0.4878153908118773","100","0.7575757575757576","0","0.4878153908118773"
"dandy-shape-50","0.7373737373737373","0.6629213483146067","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T12:27:14.000Z","50","","4","e5992c4c-41a2-4425-b746-d032c3c6582b","IMDB-BINARY","0.6072466132346164","100","0.7373737373737373","0.7415730337078652","0.6072466132346164"
"generous-hill-359","0.7373737373737373","0.7528089887640449","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T15:20:21.000Z","518","","5","feaae5cd-8567-4ede-839e-9c0c537ce490","IMDB-BINARY","0.4389716989538643","100","0.7575757575757576","0.7528089887640449","0.4389716989538643"
"stellar-valley-474","0.7373737373737373","0.8202247191011236","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T08:21:16.000Z","525","","0","2dc6e8ce-52d7-4b95-bb28-265e9db462af","IMDB-BINARY","0.45470282736788975","100","0.7474747474747475","0.8202247191011236","0.45470282736788975"
"leafy-waterfall-95","0.7373737373737373","0.7865168539325843","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:07:05.000Z","50","","9","3f7a06b7-0687-4864-a53a-ec14a2bfff07","IMDB-BINARY","0.428934718785661","100","0.7575757575757576","0.8314606741573034","0.428934718785661"
"electric-voice-358","0.7373737373737373","0.7528089887640449","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T15:11:30.000Z","528","","4","feaae5cd-8567-4ede-839e-9c0c537ce490","IMDB-BINARY","0.4792591802189859","100","0.7777777777777778","0.7752808988764045","0.4792591802189859"
"glamorous-meadow-446","0.7373737373737373","0.7303370786516854","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T04:15:20.000Z","523","","2","4d043337-8fa0-49d8-bc39-39ac8f8b709a","IMDB-BINARY","0.4975804077105576","100","0.7676767676767676","0.7640449438202247","0.4975804077105576"
"usual-aardvark-307","0.7373737373737373","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T07:38:03.000Z","521","","3","9744593a-7a24-4cde-832b-9a72a39106d6","IMDB-BINARY","0.5072255027428102","100","0.7373737373737373","0.7303370786516854","0.5072255027428102"
"lively-water-330","0.7373737373737373","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T10:59:44.000Z","552","","6","e787c21b-b6f0-4b0e-9a27-7b1536de78d5","IMDB-BINARY","0.5468337616223967","100","0.7474747474747475","0.7078651685393258","0.5468337616223967"
"stellar-smoke-159","0.7373737373737373","0.7415730337078652","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:02:42.000Z","62","","2","acd18735-6650-457c-a322-a71c6707ef0a","IMDB-BINARY","0.4848137759090809","100","0.7575757575757576","0.7752808988764045","0.4848137759090809"
"icy-pyramid-199","0.7373737373737373","0.7865168539325843","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:51:51.000Z","70","","0","6420e7b4-0ae8-432f-9e74-d0a06faf2c77","IMDB-BINARY","0.446365377876196","100","0.7575757575757576","0.797752808988764","0.446365377876196"
"fresh-sunset-406","0.7373737373737373","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T22:24:09.000Z","526","","2","5efcb62a-928f-4708-bd3d-da620b059124","IMDB-BINARY","0.46772285793604473","100","0.7373737373737373","0.7528089887640449","0.46772285793604473"
"earthy-vortex-225","0.7373737373737373","0","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T17:50:12.000Z","553","","2","6f7f82cb-d02d-44d2-b6ee-74c35df6f92c","IMDB-BINARY","0.5119244275468119","100","0.7878787878787878","0","0.5119244275468119"
"confused-sun-384","0.7373737373737373","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T19:10:56.000Z","530","","0","c00fe72d-5846-4c8f-a882-400a68ea6f20","IMDB-BINARY","0.5895544116416674","100","0.7676767676767676","0.7191011235955056","0.5895544116416674"
"grateful-oath-144","0.7373737373737373","0.797752808988764","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:49:25.000Z","52","","7","d59f8277-c18e-4d43-a831-736a408b6413","IMDB-BINARY","0.43955460023344234","100","0.7474747474747475","0.797752808988764","0.43955460023344234"
"deft-deluge-286","0.7373737373737373","0.7865168539325843","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T04:35:12.000Z","519","","2","f832bbff-f1fd-47a5-8f10-7f4f3ce10ca4","IMDB-BINARY","0.4700612325346872","100","0.7575757575757576","0.7865168539325843","0.4700612325346872"
"mild-armadillo-309","0.7373737373737373","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T07:55:32.000Z","523","","5","9744593a-7a24-4cde-832b-9a72a39106d6","IMDB-BINARY","0.4483591706565257","100","0.7373737373737373","0.7752808988764045","0.4483591706565257"
"classic-microwave-317","0.7373737373737373","0.7528089887640449","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T09:05:26.000Z","535","","3","9191bf3a-df0c-4921-9c98-b2623e2b9aa4","IMDB-BINARY","0.4691570367705956","100","0.7474747474747475","0.7528089887640449","0.4691570367705956"
"sage-dawn-76","0.7373737373737373","0.6966292134831461","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T12:50:06.000Z","50","","0","5dcc6a3f-d970-4c0c-9e16-73fd6269cd80","IMDB-BINARY","0.5002127443806509","100","0.797979797979798","0.7415730337078652","0.5002127443806509"
"northern-aardvark-101","0.7373737373737373","0.797752808988764","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:12:18.000Z","52","","5","788682e8-2dd1-4b86-8cf1-62ce61ee79b6","IMDB-BINARY","0.4805695501606116","100","0.7373737373737373","0.8202247191011236","0.4805695501606116"
"wandering-dew-340","0.7272727272727273","0.7640449438202247","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T12:33:46.000Z","525","","6","154dbaf9-10ee-4bc9-9fdd-525e1b2c9494","IMDB-BINARY","0.4851166317971905","100","0.7474747474747475","0.7640449438202247","0.4851166317971905"
"light-sunset-118","0.7272727272727273","0.7528089887640449","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:27:21.000Z","50","","2","48088b7f-6bc1-4cca-92a3-ca8ca788d68c","IMDB-BINARY","0.4498583761493811","100","0.7373737373737373","0.7752808988764045","0.4498583761493811"
"divine-meadow-120","0.7272727272727273","0.7415730337078652","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:29:08.000Z","49","","4","48088b7f-6bc1-4cca-92a3-ca8ca788d68c","IMDB-BINARY","0.4585968724797281","100","0.7575757575757576","0.7640449438202247","0.4585968724797281"
"wandering-wave-66","0.7272727272727273","0.7191011235955056","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T12:41:13.000Z","50","","0","cb344a19-ba1e-4340-9114-28bcb7477f8d","IMDB-BINARY","0.45888421776589383","100","0.7272727272727273","0.7528089887640449","0.45888421776589383"
"driven-music-441","0.7272727272727273","0.7752808988764045","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T03:31:15.000Z","522","","7","5c0063d4-cfbe-4807-a6ce-be887b9146bf","IMDB-BINARY","0.4631457757414057","100","0.7272727272727273","0.7752808988764045","0.4631457757414057"
"easy-darkness-168","0.7272727272727273","0.6966292134831461","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:12:34.000Z","74","","0","0fcdb735-1fae-4617-8234-e4a228fdbf5a","IMDB-BINARY","0.5392476842644509","100","0.7777777777777778","0.7191011235955056","0.5392476842644509"
"autumn-jazz-461","0.7272727272727273","0.7752808988764045","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T06:27:07.000Z","524","","7","2601569f-32c3-4977-acc0-3a44e4d08157","IMDB-BINARY","0.4698570283611169","100","0.7575757575757576","0.797752808988764","0.4698570283611169"
"silvery-sun-15","0.7272727272727273","0.7078651685393258","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T11:55:51.000Z","55","","1","4514ead3-8863-457a-a8a9-4448a93b5711","IMDB-BINARY","0.540454564469584","100","0.7777777777777778","0.7528089887640449","0.540454564469584"
"bright-leaf-158","0.7272727272727273","0.7865168539325843","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:01:42.000Z","58","","1","acd18735-6650-457c-a322-a71c6707ef0a","IMDB-BINARY","0.4239824166458645","100","0.7272727272727273","0.8089887640449438","0.4239824166458645"
"polar-planet-306","0.7272727272727273","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T07:29:27.000Z","514","","2","9744593a-7a24-4cde-832b-9a72a39106d6","IMDB-BINARY","0.568412636103255","100","0.7575757575757576","0.7303370786516854","0.568412636103255"
"light-resonance-402","0.7272727272727273","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T21:49:28.000Z","520","","8","4dd0f0ad-4b01-4999-ba1f-4029628ff718","IMDB-BINARY","0.49767654129628386","100","0.7272727272727273","0.7640449438202247","0.49767654129628386"
"worldly-brook-357","0.7272727272727273","0.7528089887640449","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T15:02:42.000Z","525","","3","feaae5cd-8567-4ede-839e-9c0c537ce490","IMDB-BINARY","0.487631789753946","100","0.7575757575757576","0.7640449438202247","0.487631789753946"
"comfy-moon-275","0.7272727272727273","0.6966292134831461","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T02:59:31.000Z","519","","1","16f8f93b-ff3c-4e04-9202-350c137f2a8a","IMDB-BINARY","0.5693078630425957","100","0.7474747474747475","0.7415730337078652","0.5693078630425957"
"gentle-dust-205","0.7272727272727273","0.6966292134831461","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T14:59:03.000Z","68","","6","6420e7b4-0ae8-432f-9e74-d0a06faf2c77","IMDB-BINARY","0.5403468314181553","100","0.7272727272727273","0.7303370786516854","0.5403468314181553"
"ethereal-snowball-486","0.7272727272727273","0.7078651685393258","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T10:07:38.000Z","523","","2","502c8feb-47ab-49a3-bf57-e28cf4be6598","IMDB-BINARY","0.5010354492101776","100","0.7272727272727273","0.7415730337078652","0.5010354492101776"
"worthy-star-121","0.7272727272727273","0.7865168539325843","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:30:00.000Z","49","","5","48088b7f-6bc1-4cca-92a3-ca8ca788d68c","IMDB-BINARY","0.4028637918193689","100","0.7373737373737373","0.8202247191011236","0.4028637918193689"
"summer-cosmos-62","0.7272727272727273","0.7191011235955056","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T12:37:42.000Z","50","","6","8efcd1ae-c7d4-424b-b73b-2a693861a9c4","IMDB-BINARY","0.5660604626944895","100","0.7474747474747475","0.7415730337078652","0.5660604626944895"
"desert-firefly-449","0.7272727272727273","0.7415730337078652","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-07T04:41:37.000Z","515","","5","4d043337-8fa0-49d8-bc39-39ac8f8b709a","IMDB-BINARY","0.5029422138514144","100","0.7373737373737373","0.7528089887640449","0.5029422138514144"
"royal-elevator-155","0.7272727272727273","0.8089887640449438","1-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-05T13:59:04.000Z","49","","8","94f8b822-1f61-40d5-95c7-8f8502bcfbe2","IMDB-BINARY","0.3949395833390482","100","0.7474747474747475","0.8314606741573034","0.3949395833390482"
"divine-butterfly-382","0.7272727272727273","0.651685393258427","1-2-3-imdb_wandb.py","finished","-","ondrej-brichta","","2023-12-06T18:53:29.000Z","520","","8","be40479b-6410-44d8-8670-b853dd094241","IMDB-BINARY","0.5411221900682771","100","0.7272727272727273","0.6629213483146067","0.5411221900682771"
